f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
73,77,83,73,94,0,57,6,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1
82,77,76,71,94,2,41,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,88,76,71,94,0,0,0,0,46,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,81,72,94,0,31,31,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1
116,79,77,71,94,1,7,56,23,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
53,86,80,71,94,0,1,2,0,24,22,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1
88,84,78,71,94,0,0,39,40,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1
81,96,76,71,94,0,1,0,28,18,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,84,83,71,94,0,0,0,0,45,14,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1
42,99,76,71,94,0,0,3,6,0,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,144,91,78,94,0,0,0,0,0,31,46,6,2,42,0,0,0,0,0,3,3,0,0,0,0,0
83,186,89,72,94,0,0,0,0,24,38,15,62,18,41,0,0,0,0,0,0,1,0,0,0,0,0
94,116,76,71,94,0,39,41,2,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,73,101,0,1,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
77,77,76,71,94,3,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,78,76,71,95,1,1,44,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45,111,122,71,94,0,0,0,0,2,37,9,0,0,0,27,31,0,0,0,0,0,0,0,0,0,0
83,77,77,72,94,0,0,0,43,29,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
99,80,76,71,94,2,1,5,41,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,86,76,72,94,0,1,1,0,27,19,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1
50,92,76,71,94,0,0,0,1,2,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,77,85,126,120,63,16,0,2,1,0,0,0,0,0,0,0,0,0,7,13,0,22,16,0,0,0
87,133,79,71,94,0,0,32,47,0,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0
116,91,76,71,95,14,32,0,0,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,101,79,71,94,0,2,1,0,0,66,12,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
59,146,82,71,94,1,2,5,41,0,0,0,0,58,18,0,0,0,0,0,0,0,0,0,0,0,0
41,138,76,71,94,0,0,0,3,0,14,31,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0
60,80,76,71,94,35,14,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
73,78,77,72,94,0,0,0,25,37,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
125,80,76,71,94,25,25,0,0,59,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,0,0,2,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,95,76,71,94,1,2,0,32,14,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,121,94,71,94,0,0,2,11,37,0,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0
24,114,76,71,94,0,3,2,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,76,71,94,2,0,0,18,28,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,87,89,71,94,0,2,5,41,0,0,0,0,0,4,16,0,1,0,0,0,0,0,0,0,0,1
38,97,98,73,94,0,0,0,0,0,10,37,0,0,0,0,0,14,5,0,0,0,0,0,0,0,1
18,97,124,71,94,0,0,2,1,2,0,0,0,0,0,24,33,1,0,0,0,0,0,0,0,0,0
15,93,194,75,94,0,0,0,1,2,0,0,0,0,0,25,18,60,11,0,0,0,0,0,0,0,0
62,77,76,71,94,5,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,77,76,93,138,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0
105,110,76,71,94,0,0,0,8,46,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,0,0,0,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,76,71,94,0,31,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,116,77,71,94,0,0,0,2,1,1,0,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0
59,93,76,71,94,10,10,0,0,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,116,76,71,94,0,44,19,0,0,0,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,1
18,77,116,88,94,0,2,2,0,0,0,0,0,0,0,0,2,0,36,5,0,0,0,0,0,0,0
97,129,76,71,94,0,0,2,19,0,32,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,100,118,71,94,37,9,2,1,0,0,0,0,0,0,39,19,0,0,0,0,0,0,0,0,0,0
92,132,76,71,94,0,55,24,2,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0
93,115,79,72,94,0,0,5,41,1,0,76,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
129,84,76,71,94,0,9,15,31,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,104,76,71,94,0,14,32,0,0,7,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
53,92,76,71,94,0,2,2,1,0,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,78,77,73,95,0,0,16,63,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
60,117,76,71,94,0,0,0,0,42,5,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,59,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,79,82,72,94,1,1,34,15,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,1
49,123,107,71,94,0,0,0,0,6,7,55,0,0,0,31,12,0,0,0,0,0,0,0,0,0,0
91,77,76,72,97,0,1,0,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
83,77,76,71,94,19,52,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,115,105,78,95,0,0,0,0,1,1,0,0,0,38,20,0,0,0,5,3,0,0,0,1,0,0
30,110,95,108,94,0,0,0,0,0,0,20,33,0,0,0,0,0,0,19,21,0,0,0,0,0,0
62,103,76,72,97,0,0,0,0,1,47,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
60,97,76,71,94,0,1,2,2,5,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,89,76,71,94,0,0,0,4,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,120,113,71,94,31,32,2,0,0,0,0,0,0,30,44,0,0,0,0,0,0,0,0,0,0,0
80,78,76,80,96,0,2,70,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,1
87,83,76,81,95,12,8,1,2,35,26,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1
59,77,101,102,94,0,37,11,1,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0
77,100,78,71,94,0,46,0,0,0,0,42,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
67,103,76,71,94,0,0,0,0,0,69,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,0,0,0,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,109,113,71,94,0,0,0,0,39,7,0,0,0,6,53,1,0,0,0,0,0,0,0,0,0,0
130,78,98,71,94,0,23,47,55,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0
59,77,76,74,104,0,42,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1
132,77,76,71,94,6,56,19,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,86,76,71,94,6,56,0,2,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,74,94,44,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
90,78,80,71,94,0,8,71,2,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
90,77,76,71,94,0,0,39,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,76,71,94,1,2,0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,134,76,71,94,6,0,2,0,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0
65,77,76,71,94,0,2,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,108,96,71,95,0,0,0,0,30,56,29,0,0,0,0,14,5,0,0,0,0,0,0,1,0,0
59,77,84,144,95,0,1,2,37,9,0,0,0,0,0,0,0,0,0,7,11,35,3,0,0,0,0
65,77,76,71,94,0,4,5,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,137,92,71,94,0,0,2,2,1,0,0,0,24,51,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,81,112,25,37,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0
63,91,76,71,94,0,2,0,2,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,91,76,73,96,0,4,1,0,21,57,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
48,83,76,71,94,17,7,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,77,75,102,0,42,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,1
127,83,76,71,94,0,0,0,40,68,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,93,76,71,94,0,0,0,47,31,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,111,87,71,94,2,29,18,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,1
64,84,76,71,94,0,0,0,9,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,109,92,94,1,52,12,0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0
88,82,76,71,94,0,0,55,24,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
68,77,76,71,94,3,21,28,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,103,99,144,94,0,0,0,0,1,18,45,0,0,0,0,0,0,0,5,63,0,0,0,0,0,0
49,98,76,71,94,0,1,4,6,4,7,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61,80,76,71,94,0,0,41,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,78,127,71,94,0,0,5,43,1,0,0,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0
68,83,78,71,94,1,44,8,1,1,6,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1
69,82,76,71,94,0,0,4,8,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,126,111,71,94,0,0,0,0,30,16,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0
56,110,88,71,94,0,0,41,5,0,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,1
59,85,138,71,94,0,0,0,24,23,0,2,0,0,0,0,29,28,0,0,0,0,0,0,0,0,0
76,77,76,71,94,1,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,96,76,71,94,0,2,22,2,0,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,97,76,71,94,0,50,31,28,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,88,76,71,94,12,8,0,0,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,117,94,71,94,0,0,0,3,15,47,0,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0
22,133,79,71,94,0,0,1,4,4,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0
28,113,76,71,94,0,0,0,5,5,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0
132,77,76,71,94,0,19,46,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,77,76,71,94,0,2,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,82,76,71,94,0,0,41,5,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,77,76,72,96,12,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40,82,76,71,94,1,2,3,10,10,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,123,118,81,164,0,0,0,0,0,0,0,5,2,21,53,0,0,0,2,0,0,0,0,21,20,0
99,92,76,71,94,0,0,28,18,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,107,99,74,94,0,2,0,0,0,0,0,0,0,39,5,0,0,8,0,0,0,0,0,0,0,1
109,80,78,72,94,2,16,63,14,6,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
99,111,82,71,94,0,18,46,2,0,11,34,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0
81,84,91,71,94,0,2,7,31,31,1,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,1
86,93,76,71,94,0,0,3,23,23,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,113,76,71,94,1,2,0,0,0,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,107,79,71,94,0,0,0,0,43,4,59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
105,86,77,72,94,0,0,32,14,22,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,92,76,71,94,0,0,0,0,45,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,94,76,71,94,1,19,44,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,77,76,71,94,37,25,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,80,76,71,94,56,11,41,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,94,76,71,94,0,19,44,0,19,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,79,76,71,94,0,0,32,47,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,76,71,94,3,0,31,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,96,76,71,94,0,0,0,9,37,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,83,76,71,94,0,0,2,5,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,80,78,71,94,31,31,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1
58,80,127,82,94,0,0,1,3,35,12,0,0,0,0,0,0,18,30,0,0,0,0,0,0,0,0
57,81,76,71,94,32,14,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
103,106,78,71,94,0,0,23,23,1,41,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
83,96,76,71,94,0,0,1,1,43,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,83,76,71,94,0,44,19,0,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,100,76,74,157,1,2,0,0,0,27,34,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
82,77,76,71,94,7,2,50,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,79,76,71,94,0,5,41,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,78,76,71,94,50,12,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,77,76,71,94,0,12,52,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,76,71,94,0,32,14,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,96,80,71,94,0,0,0,0,5,58,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1
59,77,76,71,94,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,77,77,107,133,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,1,0,7,37,0,0,0
106,103,76,71,94,0,3,0,0,18,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,80,76,71,94,2,1,0,0,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,108,77,74,94,2,7,56,0,0,0,7,38,0,0,0,0,0,0,0,1,1,0,0,0,0,1
87,99,120,71,94,0,55,24,0,0,0,0,0,0,0,33,24,0,0,0,0,0,0,0,0,0,0
78,100,85,87,94,0,0,0,0,13,66,15,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0
79,100,76,71,94,0,0,1,34,14,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,83,120,71,94,32,14,56,6,0,0,0,0,0,0,0,28,14,0,0,0,0,0,0,0,0,0
114,77,76,71,94,0,18,28,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,82,76,71,94,0,33,33,63,16,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
127,94,77,74,94,0,0,0,50,18,72,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
91,102,76,71,94,23,23,0,0,0,21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,107,92,71,94,0,57,25,0,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0,1
74,77,76,71,94,12,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,113,76,72,94,0,2,15,51,0,0,34,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102,77,76,71,94,1,11,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,82,80,94,0,5,42,21,43,0,0,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0
73,77,76,133,131,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,17,0,0,0
24,114,76,71,94,0,0,0,0,1,4,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,76,73,96,0,0,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
59,77,76,71,94,2,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,79,83,94,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,1
75,80,78,72,94,0,0,0,12,50,5,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1
82,77,76,71,94,0,6,21,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,100,118,98,130,3,0,0,0,0,0,0,0,0,0,39,19,0,0,0,0,0,0,36,1,0,0
65,77,83,72,94,4,5,5,41,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1
71,79,84,71,94,0,25,37,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1
49,102,76,71,94,0,1,2,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,77,93,110,94,1,3,1,0,0,0,0,0,0,0,0,0,0,0,13,27,0,0,0,0,0,0
74,81,76,71,94,0,25,38,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
53,81,117,84,94,0,0,0,0,30,16,1,0,0,0,0,0,6,35,0,0,0,0,0,0,0,0
82,97,76,71,94,0,1,25,23,0,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,83,76,71,95,0,0,0,46,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,90,76,71,94,0,0,0,19,43,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,93,76,84,146,0,0,0,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
87,78,85,78,95,0,0,79,0,0,0,0,0,0,0,0,7,1,0,0,0,2,4,0,0,0,1
103,96,77,71,94,0,2,0,0,53,54,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
141,125,77,71,94,0,0,0,8,112,4,0,51,9,0,1,0,0,0,0,0,0,0,0,0,0,0
60,78,76,71,94,1,2,0,1,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,84,73,94,0,62,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1
68,77,77,71,94,12,46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89,88,78,71,94,0,28,18,0,3,42,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
50,90,76,71,94,0,0,0,0,8,39,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,102,76,71,94,0,29,38,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,142,78,72,94,5,42,0,0,0,0,0,38,38,0,0,0,0,2,0,0,0,0,0,0,0,0
13,123,92,89,143,0,0,0,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0,11,27,0,0
86,120,76,71,94,0,0,0,14,32,0,52,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,95,79,71,94,0,42,5,0,0,15,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
91,104,76,71,94,0,0,3,0,0,105,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,82,140,84,108,0,0,2,0,0,0,0,0,0,0,0,23,33,0,0,0,0,3,14,0,0,0
18,134,109,74,94,0,0,0,0,0,0,1,17,29,0,22,20,0,0,0,0,2,0,0,0,0,0
57,91,77,74,94,0,0,0,0,3,58,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
56,135,97,74,94,46,0,0,0,0,0,0,0,15,60,0,0,0,2,1,0,1,0,0,0,0,0
77,115,100,71,94,12,52,1,3,0,0,0,0,0,41,18,0,0,0,0,0,0,0,0,0,0,0
148,77,76,71,94,55,26,1,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,25,37,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,80,102,116,97,0,1,1,0,31,14,0,0,0,0,0,0,0,0,33,14,0,5,1,0,0,0
88,89,76,71,94,0,0,0,0,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,80,78,71,94,0,0,0,37,25,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1
129,77,76,71,94,0,0,0,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,98,76,71,94,2,3,1,1,0,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,129,81,71,94,0,0,0,0,0,0,3,6,37,14,0,0,0,0,0,0,0,0,0,0,0,0
87,110,107,71,94,0,0,39,39,0,0,0,0,0,19,39,0,0,0,0,0,0,0,0,0,0,0
85,81,76,71,94,7,0,0,65,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,87,71,94,0,0,0,56,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
100,78,76,71,94,23,23,0,9,37,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,118,94,71,94,0,0,0,0,1,45,3,0,0,29,14,0,0,0,0,0,0,0,0,0,0,0
35,146,91,71,94,0,1,1,0,0,0,40,5,13,46,0,0,0,0,0,0,0,0,0,0,0,0
93,77,79,71,94,0,0,31,52,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
67,77,82,73,94,0,0,37,14,4,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1
121,77,76,71,94,0,26,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,84,76,71,94,0,0,23,23,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,80,76,93,147,0,1,0,28,18,0,6,1,0,0,0,0,0,0,0,0,0,0,18,25,0,0
32,77,125,75,95,0,0,4,17,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,1,0,0
114,83,76,71,94,5,2,0,32,48,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,107,93,72,102,0,0,0,1,2,0,0,0,0,35,8,0,0,0,0,0,0,0,0,4,2,1
95,77,76,71,94,4,2,63,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,76,71,94,2,32,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,134,96,71,94,1,38,9,0,0,0,0,0,12,63,0,0,0,0,0,0,0,0,0,0,0,0
142,115,76,71,94,0,0,0,0,52,93,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,80,76,72,94,0,0,0,0,36,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
61,77,76,71,94,0,0,24,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,77,76,71,95,2,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
62,91,78,71,94,0,0,0,2,17,46,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
108,92,76,71,94,0,28,18,1,20,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,77,76,71,94,23,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,76,71,94,57,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,79,76,71,94,0,0,65,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,79,76,71,94,0,0,6,58,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,77,77,72,94,15,35,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47,93,76,71,94,5,2,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,77,76,71,94,18,28,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,112,76,71,94,0,0,17,4,0,36,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,124,76,71,94,0,0,0,0,0,53,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,77,76,71,94,0,0,23,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,93,76,71,94,0,0,0,6,56,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,95,76,73,121,0,0,0,0,0,29,24,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
91,78,76,71,94,8,71,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,84,76,71,94,0,0,5,41,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,77,76,71,94,34,74,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,107,76,71,94,0,0,0,0,10,74,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,85,88,94,2,1,0,37,25,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,1
