lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
2319.0,73.0,0,1,339.0,20.0,20.0,239.0,521.6474,229.752,586.5501,71.7809,60.6486,20.0,20.0,6098.0,1,259.0,2.0367,4.4917,0.0012,5,3,1
6292.0,185.0,0,1,139.0,119.0,119.0,179.0,413.2242,87.8877,387.9652,29.3002,34.0074,239.0,119.5,1849.0,0,239.0,0.404,0.196,0.0354,3,2,0
3655.0,114.0,1,0,139.0,179.0,259.0,358.0,72.7496,72.2669,68.5055,65.025,56.2694,259.0,129.5,0.0,0,0.0,0.1595,0.29,0.0809,9,1,0
8689.0,276.0,1,0,0.0,159.0,159.0,100.0,0.0,261.1915,0.0,115.1835,109.8362,159.0,159.0,0.0,0,0.0,0.0918,0.1043,0.0279,1,1,1
7954.0,247.0,1,0,0.0,159.0,159.0,99.0,0.0,246.6034,0.0,45.1054,46.0679,159.0,159.0,0.0,0,0.0,0.1183,0.2848,0.0964,2,3,0
5015.0,153.0,0,0,199.0,159.0,159.0,219.0,223.0807,165.4358,173.9339,52.9245,63.0635,159.0,159.0,0.0,0,0.0,0.0786,0.0786,0.0133,4,3,1
5584.0,166.0,1,0,80.0,179.0,179.0,80.0,186.6447,420.9825,152.8954,39.3192,55.4707,179.0,179.0,0.0,0,0.0,0.2255,0.275,0.0134,8,6,1
8600.0,273.0,0,1,139.0,159.0,159.0,239.0,115.5043,318.202,103.3925,20.2608,23.5637,159.0,159.0,0.0,0,0.0,0.2002,0.1912,0.0267,2,3,1
5066.0,154.0,0,1,179.0,199.0,199.0,239.0,199.0226,381.9453,137.1313,60.407,68.0074,199.0,199.0,0.0,0,0.0,0.1413,0.1818,0.0231,3,5,1
9842.0,303.0,1,0,100.0,139.0,139.0,179.0,1548.5591,1219.8796,685.7529,1120.5215,1117.8139,139.0,139.0,0.0,0,0.0,0.2325,0.328,0.0272,9,1,1
4515.0,139.0,1,0,159.0,159.0,159.0,219.0,201.4274,206.6549,94.3663,114.1764,132.7074,159.0,159.0,0.0,0,318.0,0.1882,0.4932,0.0414,2,2,0
6667.0,198.0,1,1,139.0,99.0,99.0,239.0,214.9244,289.5004,274.0401,78.2943,78.5016,99.0,99.0,0.0,0,0.0,0.0015,0.291,0.0237,4,1,0
1352.0,42.0,0,0,238.0,199.0,199.0,80.0,177.5176,68.9094,128.5652,66.0946,50.1224,199.0,199.0,0.0,1,0.0,0.0527,0.1567,0.0212,6,5,1
5072.0,154.0,1,0,219.0,159.0,159.0,99.0,199.0157,134.0755,137.2334,57.4913,58.1227,159.0,159.0,0.0,0,0.0,0.1563,0.2253,0.0184,5,2,1
3549.0,110.0,1,0,239.0,318.0,318.0,258.0,76.4003,196.8972,140.264,58.5854,61.0123,318.0,318.0,0.0,0,0.0,0.2245,0.38,0.0491,1,1,1
6589.0,195.0,0,1,80.0,119.0,119.0,179.0,138.6001,160.3824,114.2804,31.0161,19.2419,119.0,119.0,0.0,0,0.0,0.077,0.2895,0.027,4,2,1
8041.0,250.0,1,0,139.0,199.0,199.0,119.0,73.0154,80.6489,101.3163,52.2901,49.0026,199.0,199.0,0.0,0,0.0,0.1663,0.2028,0.035,3,1,0
5506.0,165.0,0,1,298.0,239.0,378.0,199.0,238.6179,503.5717,149.0,93.0013,52.8417,378.0,189.0,816.0,0,179.0,0.077,0.0765,0.0394,2,5,1
1722.0,54.0,1,0,139.0,139.0,258.0,99.0,203.2265,154.0552,252.3351,55.1725,108.5104,258.0,129.0,0.0,0,258.0,0.1618,0.2758,0.0426,4,1,0
4067.0,130.0,1,1,239.0,139.0,278.0,199.0,278.2175,131.4201,220.8189,57.8662,62.2435,139.0,139.0,0.0,0,0.0,0.1636,0.4321,0.0128,6,3,0
10301.0,314.0,0,1,119.0,119.0,119.0,139.0,147.7176,148.0076,155.541,45.7957,42.7376,119.0,119.0,0.0,0,119.0,0.2433,0.5893,0.0407,5,2,0
6151.0,181.0,1,0,159.0,219.0,497.0,139.0,136.4441,379.9872,104.8094,31.197,161.6516,497.0,248.5,0.0,0,0.0,0.0816,0.2251,0.0583,6,3,1
10326.0,315.0,1,0,199.0,139.0,219.0,99.0,80.9475,306.5587,153.1698,79.8389,78.5875,198.0,99.0,0.0,1,396.0,0.0173,0.1453,0.0264,4,2,0
1033.0,31.0,1,0,0.0,99.0,99.0,179.0,174.5,306.9796,142.0035,32.5038,32.249,159.0,159.0,0.0,0,0.0,0.1189,0.1189,0.0136,2,3,1
5846.0,174.0,1,0,139.0,139.0,278.0,199.0,239.0758,238.8812,229.9935,42.8632,49.0026,278.0,139.0,0.0,0,0.0,0.0085,0.209,0.028,1,1,1
5682.0,168.0,1,0,318.0,219.0,219.0,159.0,140.322,127.6656,119.2183,38.461,57.1161,219.0,219.0,0.0,0,0.0,0.098,0.327,0.021,6,2,0
2793.0,85.0,1,0,179.0,259.0,259.0,100.0,173.4416,204.5,29.5466,144.9422,137.0082,259.0,259.0,0.0,0,0.0,0.0947,0.5542,0.0235,7,3,0
4421.0,136.0,0,1,139.0,219.0,219.0,139.0,125.004,462.5595,50.9313,93.4893,67.2031,219.0,219.0,0.0,0,0.0,0.1567,0.2667,0.0082,2,4,1
8228.0,256.0,1,1,159.0,99.0,99.0,80.0,96.791,605.2183,64.5368,37.3263,32.423,99.0,99.0,5363.0,0,0.0,0.2119,0.3804,0.0085,8,7,0
3294.0,100.0,0,0,239.0,219.0,219.0,338.0,99.0316,334.506,60.0333,142.7323,135.0926,219.0,219.0,0.0,0,0.0,0.136,0.0005,0.0297,3,3,0
1431.0,44.0,1,1,139.0,278.0,278.0,179.0,135.4862,133.0883,148.0068,46.3276,45.9157,278.0,278.0,8606.0,0,3062.0,0.0666,0.1446,0.0186,2,1,1
6459.0,191.0,1,0,99.0,99.0,99.0,80.0,793.512,200.0156,863.3516,72.624,59.8206,99.0,99.0,0.0,0,0.0,0.0929,0.0939,0.0212,3,1,0
3299.0,100.0,0,1,278.0,219.0,219.0,258.0,110.0023,177.5063,82.8553,58.5171,50.2245,219.0,219.0,0.0,0,0.0,-0.1435,-0.07,0.0297,4,3,0
3658.0,114.0,1,0,119.0,99.0,99.0,199.0,86.4653,113.1868,105.7592,57.7235,56.8727,99.0,99.0,0.0,0,0.0,0.2535,0.29,0.0309,6,1,0
8087.0,252.0,1,1,0.0,99.0,99.0,119.0,545.8177,69.1809,566.2623,22.8035,21.9659,99.0,99.0,219.0,0,0.0,0.0558,0.4663,0.0309,2,2,1
2728.0,83.0,1,0,239.0,379.0,379.0,20.0,147.8792,125.036,96.1353,86.4928,83.5539,379.0,379.0,0.0,0,0.0,0.194,0.19,0.0379,4,2,0
3580.0,111.0,1,0,119.0,139.0,139.0,159.0,102.4414,470.1205,47.5184,56.3937,59.0529,139.0,139.0,0.0,0,238.0,0.147,0.5605,0.0224,1,2,0
6217.0,183.0,1,0,179.0,139.0,139.0,139.0,52.8417,333.524,108.5035,54.7403,47.6051,139.0,139.0,0.0,1,139.0,-0.0039,0.1206,0.0133,5,1,0
9072.0,285.0,1,0,80.0,139.0,139.0,159.0,358.5056,363.6114,426.3567,66.0076,76.0953,139.0,139.0,0.0,0,0.0,0.1837,0.2822,0.0235,6,1,1
4203.0,134.0,1,1,219.0,179.0,179.0,179.0,147.2659,98.9949,59.0339,82.7179,188.5027,517.0,172.3333,1353.0,0,517.0,0.1015,0.1755,0.0267,3,2,0
8439.0,266.0,1,0,139.0,99.0,99.0,179.0,125.8978,52.0433,111.0045,19.4165,14.2302,99.0,99.0,179.0,0,0.0,0.0182,0.0437,0.0181,2,3,0
625.0,21.0,1,0,0.0,219.0,219.0,179.0,0.0,63.7122,0.0,13.4164,15.0,219.0,219.0,875.0,0,0.0,0.0601,0.1441,0.0203,3,2,0
5620.0,167.0,1,1,139.0,338.0,338.0,80.0,93.6082,367.6088,37.8021,72.5827,88.8651,139.0,139.0,0.0,1,755.0,0.114,0.0825,0.0093,1,5,0
5225.0,158.0,1,0,278.0,258.0,258.0,179.0,157.2895,290.3812,197.4285,65.622,46.4247,258.0,258.0,0.0,1,258.0,0.1468,0.1423,0.0459,1,2,1
2616.0,78.0,0,0,120.0,379.0,379.0,359.0,384.7184,190.983,342.1637,54.8019,56.5796,438.0,438.0,22514.0,0,817.0,1.002,2.0375,0.011,10,4,0
10165.0,310.0,0,1,199.0,99.0,99.0,80.0,374.7212,401.4038,390.9693,6.364,14.3178,99.0,99.0,278.0,0,0.0,0.4172,0.2352,0.0127,1,5,1
746.0,22.0,0,1,99.0,179.0,179.0,99.0,143.014,281.575,43.1856,101.5972,101.0792,119.0,119.0,0.0,1,894.0,0.0626,0.1671,0.0071,7,3,0
4910.0,150.0,1,1,179.0,239.0,239.0,199.0,107.0047,123.3086,144.7791,46.3303,51.7929,139.0,139.0,1152.0,0,278.0,0.1386,0.0851,0.0125,3,1,0
8274.0,258.0,1,1,80.0,139.0,139.0,119.0,206.8586,89.0688,250.05,67.6849,53.782,139.0,139.0,0.0,0,0.0,0.2114,0.0459,0.0227,8,1,1
6570.0,194.0,0,1,179.0,139.0,139.0,80.0,250.72,206.8846,197.0406,52.3689,50.1124,99.0,99.0,80.0,0,337.0,0.249,0.2701,0.01,8,4,0
845.0,25.0,1,0,258.0,398.0,398.0,219.0,248.8785,66.3363,275.0727,42.6907,49.3077,398.0,398.0,398.0,0,0.0,0.2001,0.1921,0.0681,5,1,0
16.0,1.0,1,0,318.0,159.0,159.0,99.0,478.8037,99.5753,538.8525,157.156,177.5451,159.0,159.0,0.0,0,0.0,0.17,0.1975,0.0208,7,1,1
6489.0,192.0,1,0,99.0,199.0,199.0,159.0,99.3642,352.7811,108.1665,41.0122,33.3242,199.0,199.0,0.0,0,0.0,0.0344,0.0404,0.0528,8,1,1
9426.0,292.0,1,0,139.0,100.0,100.0,99.0,122.2957,249.7649,18.0278,107.1273,112.8716,100.0,100.0,0.0,0,0.0,0.1531,0.1771,0.0201,4,2,1
3746.0,119.0,1,0,199.0,199.0,279.0,219.0,144.6245,173.1134,98.4784,65.8027,69.8516,279.0,139.5,0.0,0,0.0,0.3173,0.3143,0.0775,3,3,0
5136.0,155.0,0,1,119.0,199.0,199.0,100.0,131.6368,149.6103,89.5545,58.6686,81.1326,199.0,199.0,100.0,0,0.0,0.1538,0.3358,0.0179,7,7,0
9368.0,290.0,0,1,219.0,80.0,80.0,139.0,1611.1568,172.605,437.4769,62.0081,64.0703,80.0,80.0,2603.0,0,0.0,0.2407,0.1497,0.0116,9,7,0
6507.0,193.0,1,0,100.0,159.0,159.0,80.0,125.4193,77.2431,107.7868,57.4891,60.2536,159.0,159.0,0.0,0,0.0,0.1059,0.2109,0.0672,2,2,0
4618.0,143.0,1,0,80.0,239.0,239.0,199.0,507.5355,165.339,322.0388,188.7651,184.7119,239.0,239.0,0.0,0,0.0,0.2132,0.2312,0.0278,9,3,1
1234.0,38.0,0,1,179.0,219.0,219.0,159.0,91.5874,354.9412,30.2655,59.5399,50.7174,219.0,219.0,0.0,0,0.0,0.0123,0.3878,0.0336,6,4,0
5251.0,159.0,1,0,0.0,99.0,437.0,179.0,294.7563,120.5498,328.9514,51.3249,58.9619,199.0,199.0,0.0,0,676.0,0.0983,0.0983,0.0145,1,1,1
9445.0,293.0,1,1,139.0,119.0,119.0,139.0,413.7904,312.7747,300.1283,117.8855,119.5847,119.0,119.0,577.0,0,2565.0,0.1041,0.1456,0.0083,1,4,1
5287.0,159.0,1,0,159.0,99.0,99.0,159.0,64.0,140.5222,33.541,74.6877,86.1177,99.0,99.0,0.0,1,0.0,0.0718,0.1433,0.0072,6,4,0
604.0,19.0,1,0,139.0,99.0,99.0,258.0,259.2552,274.8568,270.7176,14.0,17.1026,99.0,99.0,1590.0,0,99.0,0.0608,0.3303,0.0222,5,4,1
2532.0,78.0,1,1,179.0,379.0,379.0,279.0,54.5573,314.4344,65.2534,7.6322,40.2616,259.0,259.0,0.0,1,0.0,1.9765,1.9765,0.0065,8,2,1
6765.0,203.0,1,0,119.0,99.0,99.0,159.0,302.0981,168.5141,261.1915,41.5482,42.9418,99.0,99.0,0.0,0,0.0,0.0919,0.0499,0.0102,1,5,1
2613.0,78.0,1,1,199.0,339.0,339.0,179.0,369.3812,129.501,323.7484,55.509,36.7049,259.0,259.0,12432.0,1,1016.0,0.904,1.2395,0.0065,7,4,0
1130.0,34.0,1,0,199.0,298.0,298.0,80.0,98.5812,75.1798,83.006,21.095,16.3783,298.0,298.0,3958.0,0,0.0,0.2948,0.2563,0.0385,4,2,1
7359.0,225.0,1,0,238.0,298.0,298.0,159.0,222.514,306.0261,162.1111,57.5022,59.5,298.0,298.0,0.0,0,0.0,0.0153,0.0513,0.0297,8,4,1
8455.0,266.0,1,0,139.0,99.0,99.0,199.0,129.124,288.6468,98.2497,36.8409,42.5118,99.0,99.0,0.0,0,0.0,0.1367,0.5202,0.0181,6,4,0
9390.0,291.0,1,0,80.0,179.0,179.0,159.0,168.7965,385.5208,157.0509,18.5068,26.5,179.0,179.0,0.0,0,0.0,0.1537,0.2497,0.028,4,3,0
8814.0,279.0,1,0,179.0,159.0,159.0,139.0,207.5054,283.4365,102.2595,108.0463,110.2554,159.0,159.0,139.0,0,0.0,0.0753,0.1708,0.0197,1,5,1
6267.0,184.0,1,0,258.0,99.0,99.0,139.0,272.1659,147.6906,271.9743,18.3576,31.8473,99.0,99.0,0.0,0,0.0,-0.0945,-0.0945,0.0306,10,4,0
10388.0,317.0,0,1,99.0,80.0,80.0,179.0,337.9778,213.8019,422.3565,82.1736,90.2718,80.0,80.0,0.0,0,0.0,0.0892,0.1487,0.0132,5,2,0
8871.0,280.0,1,0,139.0,159.0,159.0,159.0,81.8551,163.1847,112.8051,29.8412,33.1851,159.0,159.0,0.0,0,0.0,0.0957,0.2297,0.0202,4,2,0
6746.0,202.0,1,0,99.0,99.0,99.0,119.0,69.3271,274.5656,106.9766,44.5225,46.9308,99.0,99.0,0.0,0,0.0,0.4174,0.6429,0.0313,10,1,1
3397.0,103.0,0,0,119.0,219.0,219.0,179.0,262.894,632.4043,188.0479,88.0412,89.1095,219.0,219.0,0.0,0,0.0,0.35,0.361,0.0305,3,8,0
9691.0,298.0,1,0,80.0,119.0,119.0,80.0,713.472,33.6043,739.7385,31.1809,1126.8762,119.0,119.0,0.0,0,0.0,0.2036,0.2651,0.0176,8,2,0
7136.0,217.0,1,0,139.0,99.0,99.0,139.0,153.16,445.6035,150.0033,8.2462,18.7949,99.0,99.0,0.0,0,0.0,0.0546,0.4871,0.0258,10,5,1
2334.0,74.0,0,0,20.0,379.0,379.0,199.0,110.3653,69.7173,218.4353,112.9889,94.8855,379.0,379.0,0.0,1,379.0,0.5577,0.1557,0.0321,2,1,1
165.0,5.0,1,1,278.0,397.0,397.0,99.0,701.9238,204.1378,802.202,97.7663,97.8174,219.0,219.0,0.0,0,298.0,0.1855,0.1215,0.0196,9,1,0
6965.0,211.0,1,0,99.0,100.0,100.0,119.0,229.5545,331.7356,251.7956,27.5136,20.0062,100.0,100.0,0.0,0,0.0,-0.0232,0.2988,0.0514,3,3,1
4437.0,136.0,1,1,159.0,219.0,219.0,179.0,150.5075,147.5025,51.8941,110.92,83.5135,219.0,219.0,0.0,0,219.0,0.0157,0.1177,0.0082,5,6,1
9084.0,285.0,1,0,119.0,139.0,139.0,298.0,265.9215,326.0751,201.2958,72.5603,78.7718,139.0,139.0,0.0,0,0.0,0.2192,0.4067,0.0235,10,3,0
2642.0,79.0,0,0,279.0,179.0,179.0,239.0,205.5736,180.5249,165.8945,45.0389,33.3654,179.0,179.0,0.0,1,179.0,-0.5825,-0.5825,0.019,4,4,0
8815.0,279.0,1,0,139.0,179.0,179.0,159.0,283.4365,222.2707,358.0503,71.1688,67.5463,139.0,139.0,0.0,0,139.0,0.0753,0.1708,0.0173,1,3,1
8675.0,275.0,1,0,139.0,119.0,119.0,159.0,564.4026,268.0914,674.6332,116.0873,131.6605,119.0,119.0,0.0,0,0.0,0.1568,0.0258,0.0161,9,1,1
7714.0,238.0,1,0,119.0,99.0,198.0,119.0,175.5,112.9889,201.7573,135.8354,125.6344,198.0,99.0,0.0,0,0.0,0.1206,0.1816,0.0453,7,1,0
2216.0,70.0,0,1,20.0,219.0,219.0,219.0,141.0009,154.6165,114.0702,27.3724,29.8077,219.0,219.0,0.0,1,219.0,1.5159,2.0074,0.0178,8,6,1
5549.0,166.0,1,0,179.0,159.0,159.0,99.0,127.5353,158.5008,59.9416,83.3847,82.9005,159.0,159.0,0.0,0,0.0,0.0475,0.166,0.0119,1,4,1
9743.0,300.0,0,1,179.0,179.0,179.0,139.0,148.5673,49.9124,205.061,58.0452,70.6629,99.0,99.0,0.0,1,99.0,0.0885,0.351,0.0309,4,1,1
5854.0,174.0,1,0,238.0,139.0,139.0,159.0,93.7257,92.5486,89.2749,5.2202,5.8523,139.0,139.0,0.0,0,0.0,0.2235,0.2215,0.014,2,2,0
8030.0,250.0,1,0,0.0,139.0,298.0,219.0,0.0,150.0008,0.0,81.0015,51.0025,298.0,149.0,0.0,0,0.0,0.0118,0.2823,0.0524,1,1,1
4609.0,143.0,1,0,119.0,179.0,179.0,119.0,183.0027,127.2095,173.0116,9.5131,20.1556,179.0,179.0,0.0,0,0.0,0.1087,0.2777,0.0208,6,7,0
8613.0,273.0,1,0,199.0,99.0,99.0,199.0,146.1925,170.6436,135.3699,23.7171,30.1869,99.0,99.0,0.0,0,0.0,0.0222,0.5007,0.0167,6,2,1
5899.0,175.0,1,0,179.0,119.0,258.0,159.0,407.2386,167.5478,489.7193,79.4292,49.7393,258.0,129.0,0.0,0,0.0,0.054,0.121,0.0427,5,1,1
7763.0,239.0,0,0,119.0,139.0,139.0,99.0,388.9248,106.2309,491.4489,101.5111,94.1608,139.0,139.0,238.0,1,417.0,0.1806,0.3861,0.0198,1,2,1
6626.0,197.0,0,1,179.0,99.0,99.0,80.0,355.4128,204.3679,372.6996,30.2696,37.855,99.0,99.0,160.0,0,0.0,0.1191,0.2091,0.0186,6,1,0
9408.0,291.0,0,1,159.0,99.0,99.0,139.0,98.2306,303.7585,175.3454,78.9003,65.8673,139.0,139.0,0.0,1,139.0,0.2227,0.1202,0.0217,8,1,0
10817.0,333.0,1,1,179.0,99.0,99.0,139.0,328.1421,169.9301,356.2948,36.0555,41.1491,99.0,99.0,0.0,1,0.0,0.124,0.1595,0.0157,6,1,0
3802.0,122.0,1,0,119.0,80.0,80.0,219.0,715.3143,110.8558,729.395,69.1466,53.782,80.0,80.0,219.0,0,0.0,0.0893,0.3958,0.0142,10,2,1
3806.0,122.0,1,0,278.0,119.0,119.0,159.0,67.2031,93.4345,85.7963,52.1536,55.0091,119.0,119.0,0.0,0,0.0,0.3958,-0.0077,0.0212,8,1,1
3345.0,102.0,1,0,119.0,119.0,119.0,139.0,191.3165,309.1035,212.3982,30.9556,12.51,119.0,119.0,0.0,0,0.0,0.3265,0.068,0.0212,2,4,1
4746.0,146.0,0,1,139.0,219.0,378.0,159.0,182.5062,584.8216,187.2672,10.8167,116.0689,378.0,189.0,0.0,0,378.0,0.2226,0.3426,0.0431,3,8,1
2297.0,73.0,0,1,179.0,140.0,140.0,20.0,1179.4483,86.2047,71.1126,31.3249,73.1642,40.0,40.0,60.0,0,0.0,-0.3453,-0.0563,0.0025,6,3,1
4126.0,132.0,1,1,239.0,139.0,139.0,239.0,146.7762,147.5076,84.4808,62.6279,62.2013,199.0,199.0,3363.0,0,359.0,0.3335,0.55,0.0235,10,6,0
7909.0,245.0,1,0,0.0,159.0,159.0,119.0,0.0,188.9874,0.0,91.8491,75.9605,159.0,159.0,0.0,0,0.0,0.3593,0.2648,0.0889,2,1,0
9600.0,296.0,1,1,159.0,179.0,179.0,159.0,143.0079,109.11,245.1306,110.7362,99.505,199.0,199.0,0.0,0,577.0,0.0386,0.0621,0.0223,2,1,0
915.0,28.0,1,0,139.0,179.0,179.0,139.0,421.9034,307.6792,443.4603,33.234,44.4185,179.0,179.0,0.0,0,0.0,0.1529,0.0819,0.0192,7,3,1
2193.0,70.0,1,1,239.0,199.0,199.0,239.0,117.2774,263.1511,37.7359,91.6652,91.9416,199.0,199.0,0.0,0,996.0,0.2929,0.5974,0.0161,8,2,1
1671.0,52.0,0,0,258.0,80.0,80.0,99.0,139.3592,682.9863,98.1835,50.4876,61.3209,80.0,80.0,0.0,0,0.0,0.0811,0.2636,0.007,4,10,0
2832.0,86.0,1,0,359.0,219.0,239.0,140.0,71.1354,113.5892,98.9798,43.0813,116.7604,239.0,119.5,0.0,0,0.0,-0.1013,-0.4743,0.0271,5,1,1
9406.0,291.0,0,1,159.0,99.0,99.0,139.0,90.4268,68.8368,191.6507,116.5268,122.173,99.0,99.0,0.0,1,139.0,0.2232,0.2812,0.0155,8,1,0
9942.0,305.0,1,0,199.0,119.0,119.0,159.0,226.1084,1069.5379,328.8419,98.8243,82.0518,119.0,119.0,0.0,0,0.0,0.325,0.1555,0.0193,8,1,0
6003.0,178.0,1,1,358.0,139.0,139.0,139.0,133.291,399.2174,105.5462,53.5023,56.9759,218.0,109.0,1132.0,0,357.0,0.1006,0.0216,0.0162,3,5,0
521.0,15.0,1,0,139.0,179.0,179.0,239.0,237.5084,92.0666,171.2367,64.3623,57.4913,159.0,159.0,0.0,0,0.0,-0.1907,-0.1907,0.0168,7,4,0
5730.0,169.0,1,0,159.0,119.0,119.0,139.0,36.3456,143.1127,49.2443,18.1728,19.1377,119.0,119.0,0.0,0,0.0,0.0815,0.3345,0.0149,7,2,1
1817.0,57.0,0,1,139.0,99.0,99.0,99.0,168.0216,40.05,166.2438,13.0863,7.9057,99.0,99.0,3837.0,0,0.0,0.1739,0.0259,0.011,8,10,0
10116.0,309.0,1,0,0.0,179.0,179.0,259.0,0.0,168.6453,0.0,57.1402,69.5018,179.0,179.0,0.0,1,199.0,0.1032,0.0882,0.0212,1,1,1
2534.0,78.0,0,1,199.0,239.0,239.0,179.0,155.9848,85.2115,80.2808,77.0146,79.8279,199.0,199.0,0.0,0,0.0,1.9765,1.4535,0.005,9,6,1
4540.0,140.0,1,0,159.0,219.0,219.0,139.0,239.7415,331.7748,316.291,71.3863,64.195,219.0,219.0,556.0,0,0.0,0.0857,0.3472,0.0434,7,4,0
4553.0,142.0,1,0,199.0,99.0,99.0,199.0,87.7568,521.8058,14.0357,69.7316,59.7013,99.0,99.0,0.0,0,0.0,-0.0453,0.1347,0.0071,5,4,1
3865.0,124.0,1,0,99.0,99.0,99.0,139.0,140.0973,454.303,133.0601,15.0,42.0268,99.0,99.0,0.0,0,0.0,0.1338,0.1163,0.0132,6,4,1
1836.0,57.0,0,1,179.0,99.0,238.0,199.0,233.637,33.2415,280.3177,102.7533,36.5034,238.0,119.0,795.0,0,238.0,0.1729,0.1308,0.0266,2,2,1
9317.0,289.0,1,1,139.0,99.0,99.0,99.0,150.812,144.7498,177.5528,38.5519,32.73,199.0,199.0,6363.0,1,4116.0,0.1522,0.1172,0.0096,4,3,0
970.0,30.0,1,0,139.0,119.0,258.0,219.0,546.7966,101.0111,568.2904,74.3303,55.1453,258.0,129.0,0.0,0,0.0,0.2094,0.2049,0.0265,8,1,1
7106.0,216.0,1,1,80.0,179.0,179.0,179.0,89.2328,98.1122,127.5617,82.3423,49.1248,179.0,179.0,775.0,0,0.0,0.1151,0.0781,0.0417,10,1,0
1120.0,34.0,1,0,119.0,139.0,139.0,318.0,106.8,369.041,51.0784,60.5186,61.8971,139.0,139.0,0.0,0,0.0,0.1883,0.3158,0.018,1,5,1
7730.0,239.0,1,0,0.0,199.0,338.0,100.0,0.0,111.6121,0.0,90.2718,79.0142,338.0,169.0,0.0,1,952.0,0.2051,0.2556,0.0482,1,1,1
3963.0,127.0,0,1,219.0,99.0,99.0,258.0,234.5767,105.5711,82.0366,154.1825,144.5424,99.0,99.0,0.0,0,0.0,0.4466,0.7386,0.0131,8,5,1
2849.0,86.0,1,0,159.0,239.0,239.0,179.0,515.5546,158.5788,499.1693,44.0369,47.6471,239.0,239.0,0.0,0,0.0,1.1002,3.0962,0.0271,9,5,0
9771.0,301.0,1,0,199.0,80.0,80.0,219.0,201.7176,371.066,164.195,34.0037,52.2398,80.0,80.0,0.0,0,0.0,0.1285,0.279,0.0092,4,3,0
4179.0,133.0,1,0,99.0,179.0,179.0,219.0,358.9596,233.2349,268.9907,97.0168,99.985,179.0,179.0,0.0,0,0.0,0.2085,0.204,0.0128,8,2,1
8531.0,270.0,1,0,0.0,159.0,378.0,199.0,0.0,144.4896,0.0,59.3001,203.3624,378.0,189.0,0.0,0,0.0,0.0762,0.1167,0.1062,1,1,1
6886.0,207.0,1,0,119.0,139.0,139.0,139.0,144.5415,103.5193,168.0744,37.0473,22.5,139.0,139.0,0.0,0,0.0,-0.0551,0.4069,0.0469,8,4,0
6061.0,179.0,1,0,298.0,139.0,139.0,258.0,98.1644,78.2768,52.8015,40.5123,48.1274,139.0,139.0,397.0,0,139.0,0.1016,0.2841,0.0149,6,2,1
9594.0,296.0,1,0,159.0,159.0,159.0,100.0,361.8764,208.6295,337.2907,24.3311,39.8026,159.0,159.0,0.0,0,0.0,0.0701,0.0386,0.0178,2,6,0
4012.0,129.0,1,0,139.0,219.0,219.0,119.0,215.5371,153.1878,138.7083,78.4618,87.0919,219.0,219.0,0.0,0,0.0,0.3191,0.7216,0.0192,8,5,1
4480.0,138.0,1,0,278.0,119.0,119.0,179.0,250.1125,444.8508,150.7481,103.3683,103.5495,119.0,119.0,278.0,0,0.0,0.2712,0.2767,0.0147,1,5,0
8054.0,250.0,1,0,99.0,80.0,179.0,139.0,80.5062,575.9106,98.0816,54.7083,33.2002,179.0,89.5,0.0,0,0.0,0.0163,0.3408,0.0315,8,6,1
813.0,24.0,1,0,139.0,119.0,119.0,80.0,100.9071,289.5622,171.0468,72.6722,70.0179,119.0,119.0,0.0,0,119.0,0.1546,0.1796,0.0132,8,1,0
5339.0,161.0,1,0,298.0,159.0,159.0,278.0,93.3876,410.1756,129.7575,38.4708,38.0033,159.0,159.0,0.0,1,159.0,0.1572,0.1357,0.0191,3,1,0
9230.0,289.0,1,1,99.0,99.0,99.0,99.0,262.3738,442.685,168.2409,92.5122,90.0888,99.0,99.0,796.0,1,1370.0,0.1507,0.3262,0.0048,4,4,0
7380.0,225.0,1,0,139.0,99.0,99.0,119.0,270.6335,113.1923,270.1296,37.2324,35.0321,139.0,139.0,0.0,0,417.0,0.4683,0.4683,0.0139,2,4,1
5010.0,153.0,1,0,378.0,99.0,198.0,139.0,145.1981,235.604,222.3893,70.9524,60.5186,198.0,99.0,0.0,0,198.0,0.0241,0.1056,0.0165,3,2,1
277.0,8.0,1,1,278.0,239.0,239.0,100.0,299.9775,83.8824,346.3077,50.5025,67.0914,338.0,338.0,0.0,0,0.0,0.2169,0.3719,0.0678,8,1,1
9457.0,293.0,0,1,119.0,80.0,80.0,179.0,226.1996,580.4655,156.7195,82.3787,75.6637,80.0,80.0,0.0,0,0.0,0.1271,0.2636,0.0056,4,7,1
2468.0,77.0,0,1,20.0,219.0,219.0,239.0,450.0189,70.5443,491.4672,53.6773,64.5949,219.0,219.0,0.0,1,0.0,-0.924,0.447,0.0193,6,1,1
5147.0,155.0,1,1,99.0,159.0,159.0,99.0,86.6487,209.5865,217.7016,133.0122,129.2478,80.0,80.0,0.0,1,80.0,0.3038,0.1148,0.0072,10,1,1
