ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
91,362,35,139,12,0,0,100,-7,7,12,0,8,0,0,0,1,-8,4,1,0,50
71,212,6,63,67,0,0,100,-7,7,67,1,15,0,14,14,32,50,5,3,2,56
63,221,9,67,26,0,0,96,15,6,26,1,27,0,0,0,30,-8,5,1,3,50
79,181,5,77,20,0,0,100,-7,7,21,2,43,0,3,3,42,74,3,4,1,78
83,50,25,144,17,0,0,100,-7,7,12,0,29,-8,0,0,54,-8,2,1,0,75
68,115,13,48,15,0,0,80,12,6,15,0,33,6,0,0,2,51,3,3,0,78
57,206,4,78,27,0,0,89,4,4,37,3,14,1,3,3,27,56,8,2,2,59
73,424,3,78,36,0,0,100,-7,7,40,5,20,3,1,1,13,-8,6,1,1,44
77,126,8,61,25,0,0,92,42,6,25,4,12,7,0,0,9,100,7,2,0,63
78,174,3,73,28,0,0,100,-7,7,28,2,29,13,0,0,20,94,4,3,1,44
73,247,2,89,8,1,0,88,43,6,16,4,44,0,1,1,98,-8,1,2,1,100
79,134,8,58,30,0,0,100,-7,7,30,2,13,0,1,1,11,63,8,2,1,53
63,262,12,63,19,0,0,89,4,4,19,0,11,-7,1,1,19,-8,3,1,2,40
81,216,4,70,32,0,0,100,-7,7,22,5,22,-7,0,0,4,54,8,2,0,56
62,396,10,195,4,1,1,75,58,6,4,1,0,0,1,1,96,-8,2,-8,1,100
76,210,9,63,11,0,0,100,-7,7,11,1,55,10,0,0,65,78,4,4,0,100
90,313,5,118,25,0,0,100,-7,7,27,1,42,22,0,0,2,69,3,3,0,50
86,152,2,71,19,0,0,100,-7,7,20,1,50,0,4,4,2,-8,1,1,0,29
86,323,30,148,25,0,0,96,65,6,25,0,28,0,0,0,2,12,6,2,0,67
82,193,1,75,36,0,0,100,-7,7,37,3,38,0,5,5,7,-8,2,2,0,33
62,155,3,70,21,2,0,74,9,4,23,2,57,0,5,5,75,93,1,3,1,100
71,386,2,86,30,1,0,97,10,3,33,2,24,0,0,0,24,60,5,5,1,53
85,363,72,147,21,0,0,100,-7,7,23,0,10,-8,0,0,31,-8,2,1,0,60
73,325,40,144,12,0,0,100,-7,7,12,0,17,0,0,0,97,94,9,1,6,100
79,310,12,77,30,0,0,100,-7,7,34,0,35,0,1,1,59,-8,3,2,0,71
84,278,10,93,34,0,0,94,18,5,34,1,18,0,0,0,9,-8,5,1,0,43
57,225,13,133,24,5,3,71,8,3,28,0,36,-7,0,0,94,36,5,3,-8,90
73,60,6,40,18,0,0,100,-7,7,20,1,10,0,2,0,17,-8,3,1,1,33
80,173,54,100,12,0,0,100,-7,7,13,0,31,0,3,3,69,43,4,2,1,86
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
68,105,11,58,13,0,0,57,5,4,14,1,86,0,0,0,60,58,2,2,0,100
57,134,3,66,36,0,0,97,22,6,36,3,25,0,2,2,64,29,11,5,9,71
60,69,2,35,25,0,0,96,1,4,27,4,26,0,4,4,58,78,2,2,2,67
82,409,10,85,18,0,0,100,-7,7,6,2,17,0,5,5,19,-8,3,-8,0,33
77,165,3,71,30,0,0,100,-7,7,31,4,29,3,2,2,16,-8,3,2,1,38
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
57,85,5,40,18,1,1,89,-8,5,18,1,67,0,2,2,75,82,4,3,1,100
64,242,18,124,16,2,0,47,2,4,19,0,74,0,4,4,27,-8,2,3,0,100
73,219,2,82,28,0,0,93,13,6,29,2,14,1,1,1,28,-8,7,1,0,50
75,175,2,70,13,1,0,93,51,6,15,1,53,0,1,1,57,79,1,3,-8,57
70,130,8,67,11,1,0,92,3,3,12,1,58,0,1,1,45,78,1,2,-8,75
89,199,11,81,15,0,0,100,-7,7,15,2,40,-8,0,0,6,-8,3,1,0,57
77,94,2,83,16,0,0,100,-7,7,15,1,28,1,2,1,41,-8,4,1,1,56
58,165,8,70,28,2,1,83,3,1,31,1,40,-7,0,0,73,38,7,7,3,84
88,-8,10,98,23,0,0,100,-7,7,38,1,29,-7,2,2,1,35,6,2,0,73
63,115,4,54,20,2,1,91,47,0,24,2,50,0,1,1,52,75,4,2,1,88
79,457,7,106,14,0,0,100,-7,7,14,1,7,0,0,0,30,86,12,1,1,100
64,84,12,42,13,0,0,100,-7,7,13,0,38,11,0,0,90,87,6,2,2,100
77,297,7,131,29,0,0,97,5,4,23,3,55,10,0,0,8,68,5,3,0,90
67,223,4,88,26,0,0,100,-7,7,26,2,38,0,1,1,77,70,6,7,2,88
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
59,75,0,50,2,1,1,50,39,6,5,1,50,0,7,5,0,-8,0,-8,-8,0
80,266,7,98,15,0,0,100,-7,7,17,1,35,2,1,1,46,-8,1,1,1,40
74,181,1,65,61,0,0,100,-7,6,65,5,35,-7,0,0,12,80,9,6,2,58
60,212,2,84,43,0,0,93,11,4,44,3,23,2,4,4,20,75,10,3,3,52
81,63,6,37,13,0,0,100,-7,7,13,2,31,-7,0,0,10,57,4,2,0,60
75,229,15,92,25,0,0,100,-7,7,25,0,8,14,1,0,67,-8,4,1,2,71
75,71,5,85,20,0,0,100,-7,7,6,1,35,15,0,0,89,64,5,2,3,78
66,187,11,70,19,4,1,78,34,6,24,2,52,0,0,0,37,21,7,2,1,90
56,189,1,66,43,0,0,92,6,4,49,7,63,0,8,8,46,39,7,3,3,67
63,170,7,91,27,8,8,74,44,6,38,1,42,5,1,1,64,83,6,2,2,90
85,259,7,78,11,0,0,100,-7,7,11,1,36,0,0,0,6,86,2,2,0,50
83,143,2,57,22,0,0,100,-7,7,24,4,17,1,2,2,7,60,6,3,0,75
77,178,5,80,18,0,0,100,-7,7,18,3,39,4,2,2,24,-8,4,1,0,71
69,196,3,55,8,1,0,73,7,4,28,2,45,0,1,1,27,47,2,2,0,67
79,130,15,63,12,0,0,92,33,6,12,0,42,0,0,0,12,-8,2,1,2,60
54,132,31,52,14,2,0,74,4,4,19,0,47,0,1,1,21,47,2,1,0,50
61,159,4,77,30,0,0,76,20,6,33,1,45,-7,2,2,76,63,8,2,3,91
63,53,10,24,19,0,0,100,-7,7,19,2,79,0,0,0,104,86,2,8,2,91
88,211,7,85,38,0,0,97,51,6,38,1,8,-7,1,1,0,-8,1,-8,0,4
72,216,5,100,25,1,1,85,8,2,26,1,31,5,0,0,33,-8,3,2,1,31
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
81,190,6,84,21,0,0,100,-7,7,21,2,29,7,0,0,8,91,5,2,0,88
85,372,13,90,27,0,0,100,-7,7,19,0,26,2,2,2,1,26,2,2,0,33
83,161,3,85,24,0,0,100,-7,7,8,1,21,-7,1,1,5,75,4,2,0,50
61,246,20,95,18,2,2,86,11,4,21,0,38,0,1,1,62,-8,5,1,2,88
76,171,28,66,6,0,0,100,-7,7,6,0,33,0,1,1,59,56,2,1,1,75
67,160,11,67,23,0,0,100,-7,7,23,1,43,0,0,0,76,88,5,4,3,75
86,153,5,70,13,0,0,100,-7,7,14,1,29,-7,1,1,18,60,2,2,0,50
66,52,7,7,1,0,0,100,-7,7,2,1,0,-7,3,3,48,-8,1,-8,-8,100
68,189,12,49,6,4,4,100,-7,6,6,0,50,0,1,1,62,90,1,2,-8,75
83,129,5,48,4,0,0,100,-7,7,4,2,50,-7,1,1,30,-8,1,1,0,100
81,255,11,121,19,0,0,95,10,4,19,1,26,0,0,0,1,96,1,1,0,50
58,29,2,18,10,0,0,91,13,6,11,2,45,0,10,10,55,78,5,4,1,90
72,171,3,68,21,0,0,96,49,6,24,4,33,0,4,4,36,22,4,2,1,67
68,222,6,103,16,1,0,84,20,5,19,2,32,0,0,0,59,-8,5,-8,3,63
63,126,6,41,5,1,0,83,8,3,6,1,50,0,1,1,90,86,1,2,-8,100
67,220,7,61,30,0,0,97,32,6,30,5,53,1,4,4,50,70,6,9,2,88
84,204,5,58,24,0,0,100,-7,7,26,5,38,1,2,1,2,96,4,2,0,46
84,146,11,49,14,0,0,100,-7,7,14,1,21,4,1,1,1,-8,2,1,0,50
70,258,1,71,19,2,1,91,33,6,43,2,17,-7,0,0,69,54,6,3,3,82
71,183,1,60,15,0,0,100,-7,7,25,4,24,-7,5,5,41,49,6,3,2,69
80,276,18,128,24,0,0,100,-7,7,36,0,13,2,1,1,17,76,5,3,0,69
61,54,3,20,5,0,0,100,-7,7,5,2,20,0,3,3,93,94,4,1,3,100
79,162,8,66,28,0,0,90,19,6,30,4,50,2,1,1,14,84,4,2,0,75
72,169,30,73,6,0,0,86,-8,6,7,0,57,0,0,0,78,81,1,2,1,75
68,-8,24,124,23,0,0,100,-7,7,0,0,17,-7,0,0,67,-8,3,2,3,56
65,251,9,67,23,4,3,92,11,4,24,3,79,0,1,1,86,87,2,3,1,100
55,258,8,51,28,0,0,93,4,4,22,2,38,-7,1,1,55,99,9,3,5,71
65,369,25,145,40,3,3,91,19,6,45,0,36,0,2,2,83,46,13,4,6,89
62,295,21,124,10,2,2,64,16,6,14,0,36,20,0,0,38,30,3,3,0,86
75,70,1,38,8,0,0,100,-7,7,9,1,78,0,4,3,17,-8,2,1,-8,100
58,92,7,34,11,0,0,92,50,6,12,1,58,0,1,1,70,78,2,3,1,83
58,163,2,67,23,1,0,81,3,4,27,4,52,0,5,5,40,79,7,5,1,93
73,311,4,108,19,0,0,95,11,4,19,2,42,0,3,3,23,-8,4,3,1,54
66,192,2,84,10,5,4,56,26,6,16,1,38,0,1,1,11,3,1,1,1,50
84,157,3,74,35,0,0,100,-7,7,35,3,11,-7,3,3,2,5,1,3,0,44
76,242,12,89,42,0,0,100,-7,7,32,0,19,1,1,1,61,39,4,3,1,58
73,225,1,80,29,0,0,100,-7,7,30,1,30,0,5,5,73,47,3,3,3,55
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
82,151,4,68,25,0,0,100,-7,7,25,1,8,23,0,0,6,-8,4,1,1,38
80,178,4,65,36,0,0,100,-7,7,38,3,42,0,0,0,34,-8,4,2,0,86
59,-8,5,82,20,5,5,78,6,4,27,1,67,4,1,1,98,84,2,4,-8,100
85,358,36,157,4,1,0,80,55,6,5,0,0,0,0,0,0,-8,0,-8,0,0
70,217,1,66,31,0,0,97,49,6,33,6,52,0,2,2,71,94,3,9,1,82
72,24,6,13,7,0,0,100,-7,7,7,4,71,0,0,0,15,77,1,4,0,83
80,87,9,43,14,0,0,100,-7,7,14,2,21,4,2,1,0,30,0,2,0,50
63,325,3,92,29,0,0,93,12,6,30,2,52,-7,2,2,63,65,8,4,3,75
76,102,24,46,7,0,0,100,-7,7,7,0,100,23,0,0,-8,24,-8,3,-8,100
69,226,2,29,1,0,0,100,-7,7,42,1,0,-7,2,2,85,-8,2,-8,1,100
69,281,6,76,36,0,0,100,-7,7,36,2,25,0,4,4,12,83,5,2,3,41
89,464,4,185,15,0,0,100,-7,7,15,1,13,-8,0,0,9,94,6,1,0,78
78,193,29,100,18,0,0,100,-7,7,18,0,33,-8,0,0,63,-8,4,2,2,55
70,113,13,21,9,0,0,100,-7,7,14,0,11,0,2,2,20,-8,3,1,1,50
62,193,15,92,18,0,0,83,5,4,18,0,22,-7,0,0,76,-8,11,1,7,92
85,83,18,50,20,0,0,100,-7,7,20,0,50,-7,1,1,5,58,1,4,0,50
56,-8,18,70,20,1,1,95,2,0,0,0,15,-7,6,6,68,59,3,2,2,71
66,77,5,25,8,0,0,100,-7,7,8,5,13,0,1,1,93,72,5,1,1,100
71,-8,16,161,6,1,0,86,23,6,0,0,29,-7,0,0,88,-8,2,1,1,100
84,149,6,72,26,0,0,100,-7,7,27,1,44,-8,0,0,0,57,1,3,0,80
60,181,8,60,32,1,1,97,21,6,32,1,16,0,1,1,75,79,11,2,9,87
91,254,16,126,15,0,0,100,-7,7,16,0,50,11,0,0,1,-8,1,2,0,75
63,184,9,75,22,0,0,95,4,4,22,1,18,0,1,1,78,6,8,2,4,79
72,179,2,57,30,0,0,100,-7,7,31,2,42,2,1,1,50,91,7,4,3,73
90,242,35,158,7,0,0,100,-7,7,15,0,14,-8,0,0,0,-8,2,-8,0,33
73,196,145,164,5,1,1,71,47,6,19,0,29,-7,0,0,-8,-8,-8,1,-8,100
70,204,6,77,28,0,0,97,2,4,50,4,23,6,0,0,33,97,3,1,1,42
71,90,6,50,16,0,0,100,-7,7,16,1,75,0,1,1,99,99,2,1,2,100
89,181,33,75,8,0,0,100,-7,7,8,0,25,0,0,0,0,-8,1,1,0,40
76,82,4,38,15,0,0,94,-8,6,16,3,31,0,1,1,13,95,2,2,1,36
60,314,12,90,27,3,1,76,2,2,34,0,44,0,0,0,2,87,3,2,0,50
82,96,5,47,16,0,0,100,-7,7,16,3,31,0,0,0,15,88,4,2,0,67
72,196,6,93,39,1,0,95,37,6,41,3,29,0,0,0,34,70,8,3,2,55
68,182,17,77,24,0,0,88,4,4,24,0,38,0,0,0,29,75,4,3,0,58
75,177,2,84,28,0,0,100,-7,7,31,3,32,-7,0,0,44,97,6,3,3,77
83,368,23,161,9,0,0,100,-7,7,9,0,11,23,0,0,35,-8,5,1,1,86
88,193,17,119,12,0,0,100,-7,7,14,0,33,-7,2,2,17,-8,2,1,0,75
60,143,1,78,34,1,0,86,24,6,37,1,30,0,0,0,75,-8,5,1,3,67
60,134,4,55,38,0,0,92,5,4,39,6,46,0,0,0,42,53,11,5,2,89
65,208,6,65,37,0,0,100,-7,7,37,4,14,0,2,2,47,65,13,3,6,73
72,5,3,46,10,1,0,91,28,6,1,2,36,1,2,2,68,-8,1,1,1,50
75,179,27,117,20,1,1,95,13,6,6,0,29,-7,1,1,14,-8,6,1,1,54
69,216,36,82,15,1,1,93,24,6,15,0,33,-8,0,0,51,-8,8,1,0,100
70,210,9,65,10,2,2,90,17,6,10,1,40,-8,0,0,40,48,3,3,1,86
74,340,4,126,49,0,0,96,-8,6,51,4,29,0,2,2,28,-8,12,1,2,74
74,158,6,73,14,0,0,93,9,4,14,1,64,0,0,0,29,28,2,3,0,83
72,26,2,13,12,0,0,100,-7,7,14,6,43,2,3,2,20,89,3,5,0,62
-9,17,17,17,1,0,0,100,-7,9,1,0,100,0,0,0,-8,-8,-8,-8,-8,-8
82,220,37,131,15,0,0,87,12,6,15,0,20,4,1,1,1,-8,1,2,0,50
80,190,4,88,30,0,0,100,-7,7,32,2,53,-7,0,0,62,41,2,3,0,83
81,244,8,68,26,0,0,96,40,6,28,2,12,0,2,2,2,-8,1,-8,0,6
73,105,12,14,3,0,0,100,-7,7,8,0,0,3,1,1,54,-8,2,-8,0,67
82,224,3,122,20,0,0,100,-7,7,5,2,10,-7,1,1,16,-8,8,-8,1,73
80,305,16,154,17,0,0,100,-7,7,18,0,12,-7,2,2,25,-8,2,1,0,44
62,89,22,61,24,0,0,92,31,6,25,0,36,11,0,0,70,-8,4,1,2,63
91,244,20,84,12,0,0,100,-7,7,15,0,43,-7,0,0,0,51,0,2,0,50
78,406,5,165,8,0,0,89,21,6,9,1,11,0,1,1,30,-8,4,-8,-8,67
85,401,4,139,11,0,0,100,-7,7,11,2,18,1,1,1,21,61,3,1,0,50
63,190,5,67,14,2,2,75,15,6,17,1,35,0,4,4,0,89,0,1,0,25
64,91,4,55,19,1,1,90,0,0,20,2,50,0,2,2,24,81,6,3,1,82
56,184,2,113,19,6,1,56,4,3,27,1,22,0,1,1,50,-8,9,-8,1,75
88,113,25,72,14,0,0,100,-7,7,14,0,21,0,0,0,4,-8,1,1,0,25
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
75,222,2,124,23,2,2,92,62,6,25,2,24,0,0,0,30,57,4,2,1,40
71,-8,7,61,38,0,0,97,19,6,0,2,16,1,1,1,57,85,8,3,4,58
68,146,4,80,25,0,0,88,28,6,26,3,23,3,5,5,33,95,1,2,-8,67
62,335,2,26,19,0,0,100,-7,7,7,7,29,0,2,2,49,-8,6,4,4,67
75,162,8,77,40,0,0,100,-7,7,42,1,20,7,0,0,27,-8,5,2,1,64
54,162,7,87,24,1,0,85,7,4,26,1,31,0,2,2,65,70,9,3,3,80
57,19,2,18,18,0,0,100,-7,7,3,13,13,-7,9,9,30,48,15,3,3,86
69,111,20,65,14,2,2,93,35,6,17,0,33,0,0,0,11,73,1,1,-8,67
76,214,4,59,24,1,0,96,20,6,26,2,24,10,0,0,0,70,1,3,0,40
59,32,10,23,3,1,1,100,-7,7,4,1,67,0,1,1,90,-8,1,1,1,100
90,243,4,103,19,0,0,100,-7,7,20,3,30,-7,1,0,4,85,2,2,0,29
56,139,21,98,19,1,1,81,1,4,12,0,43,21,0,0,60,-8,4,3,1,88
76,183,1,65,30,0,0,100,-7,7,32,3,19,-7,2,2,21,100,3,2,0,50
58,106,4,43,25,0,0,86,24,6,28,2,50,0,3,3,67,93,6,2,0,89
57,158,11,76,24,0,0,88,14,6,26,2,42,0,1,1,62,76,6,4,3,69
68,252,21,114,15,1,0,88,5,4,17,0,53,-7,0,0,23,-8,2,3,0,83
80,203,2,65,21,0,0,100,-7,7,23,2,57,4,1,1,21,81,1,2,0,50
65,259,39,121,8,1,1,67,5,4,9,0,11,0,1,1,34,-8,3,-8,-8,60
74,260,7,61,45,1,0,96,60,6,47,1,24,-7,2,2,14,87,6,3,1,43
66,464,2,73,23,0,0,96,15,6,26,2,31,0,2,2,79,36,6,2,3,80
68,168,6,76,18,0,0,94,7,4,18,3,28,0,2,2,33,77,3,2,1,63
82,295,16,108,18,0,0,100,-7,7,18,0,39,0,0,0,36,47,2,2,1,40
83,202,10,98,22,3,1,88,34,6,25,2,24,1,1,1,6,83,4,2,0,50
73,285,3,83,35,0,0,97,70,6,28,7,14,-7,2,1,18,93,8,3,1,46
73,195,27,86,19,0,0,100,-7,7,20,0,40,-8,0,0,76,45,6,1,4,70
78,175,17,88,39,0,0,100,-7,7,40,0,70,5,1,1,33,74,3,2,1,83
75,135,3,58,32,0,0,97,29,6,22,3,6,7,0,0,17,-8,6,1,0,70
89,97,97,97,1,0,0,100,-7,7,1,0,0,-8,0,0,2,-8,1,-8,0,100
73,452,3,87,45,0,0,96,21,6,47,4,30,4,6,6,5,-8,11,2,0,52
59,200,1,64,27,0,0,87,1,4,31,5,70,-7,1,1,58,87,6,4,1,91
84,176,26,148,17,0,0,100,-7,7,18,0,39,3,2,2,22,88,2,2,0,50
82,123,3,38,10,0,0,100,-7,7,10,2,40,0,3,3,6,-8,2,1,0,60
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
56,172,4,64,16,2,0,68,5,4,19,3,37,0,0,0,46,86,4,2,1,55
50,204,2,91,23,2,0,82,1,3,28,2,32,0,6,6,32,-8,5,-8,0,67
78,133,4,63,24,0,0,96,50,6,24,1,42,0,2,2,22,46,4,3,0,70
57,208,4,69,20,0,0,65,3,4,20,2,40,0,6,6,70,100,4,3,2,64
80,226,79,122,10,0,0,70,8,4,11,0,0,-7,0,0,1,-8,1,-8,0,33
82,115,4,58,24,1,0,96,50,6,25,4,52,4,1,1,2,52,1,4,0,71
66,171,11,75,28,1,1,100,-7,6,28,2,14,1,3,2,69,37,6,1,3,60
54,187,3,75,30,0,0,87,0,4,30,5,3,0,3,3,39,98,4,1,2,55
91,447,24,110,27,0,0,100,-7,7,27,0,15,22,0,0,2,-8,3,1,0,33
88,138,2,71,21,0,0,100,-7,7,24,3,33,-7,0,0,4,-8,2,1,0,75
86,290,10,94,25,0,0,100,-7,7,27,1,56,7,0,0,4,29,2,4,0,60
68,267,7,70,31,0,0,90,17,6,31,1,45,4,1,1,31,65,8,4,0,80
61,94,3,50,35,1,0,92,2,4,37,2,35,0,0,0,72,100,3,2,1,100
62,46,25,36,4,0,0,100,-7,7,5,0,25,0,1,1,98,-8,2,-8,2,100
82,78,3,36,26,0,0,100,-7,7,26,3,8,-7,0,0,1,-8,1,1,0,11
68,343,13,127,13,1,1,100,-7,6,13,0,15,2,3,3,61,-8,4,-8,3,63
61,83,1,45,15,0,0,74,10,4,20,5,26,0,2,2,20,-8,3,1,0,40
65,116,10,37,14,1,1,93,72,6,15,1,13,0,2,2,52,-8,3,1,2,56
59,178,16,87,16,4,2,71,19,6,22,0,48,0,2,2,96,59,2,3,1,75
71,324,5,91,55,0,0,93,44,6,59,2,8,0,0,0,38,83,10,2,2,62
57,104,3,29,18,0,0,78,8,4,19,4,39,-7,4,4,53,80,6,3,0,75
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,292,4,62,42,1,0,96,1,3,45,4,31,0,3,3,11,89,3,4,0,35
78,228,19,90,31,0,0,97,25,6,34,0,12,-8,0,0,24,-8,8,1,0,82
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
73,208,22,81,28,0,0,90,20,6,29,0,28,1,1,1,19,76,3,2,0,38
88,302,22,93,14,0,0,100,-7,7,16,0,7,4,1,1,2,-8,4,-8,0,67
68,375,8,65,25,0,0,100,-7,7,35,2,48,1,1,1,71,63,3,4,2,78
86,167,5,65,46,0,0,100,-7,7,47,4,20,4,1,1,2,-8,1,2,0,13
77,174,10,98,19,0,0,100,-7,7,21,2,33,0,1,1,33,50,7,2,0,75
54,73,20,45,13,2,2,50,5,1,15,0,43,0,0,0,33,33,3,3,0,86
67,79,4,43,12,1,1,93,28,6,14,2,36,0,4,4,74,47,6,1,1,100
61,179,8,48,10,1,1,100,-7,7,11,2,30,-7,0,0,88,71,5,2,3,100
78,218,25,118,18,0,0,100,-7,7,18,0,33,0,2,2,47,58,4,2,1,60
64,93,2,50,20,1,1,76,32,6,22,5,24,0,1,1,58,-8,4,1,2,45
74,327,1,80,39,0,0,100,-7,7,42,7,21,1,3,3,41,68,9,3,2,71
62,172,4,71,29,0,0,86,2,4,29,2,28,-7,1,1,32,50,2,4,2,50
83,213,1,98,14,0,0,93,17,6,15,1,27,1,2,2,0,68,0,2,0,50
82,418,9,58,21,0,0,100,-7,7,37,1,24,1,2,2,5,-8,1,1,0,29
64,111,3,35,15,2,2,100,-7,7,17,2,33,0,1,1,70,97,4,3,0,78
65,109,6,45,7,1,1,86,39,6,8,2,57,0,0,0,79,93,2,1,1,100
70,119,3,29,8,0,0,88,2,4,8,1,75,0,2,2,0,49,0,4,-8,80
63,119,6,46,24,1,0,93,16,6,28,4,39,0,1,1,87,-8,9,2,7,92
70,419,6,79,15,2,2,90,2,0,21,3,29,0,1,1,44,-8,2,1,1,38
78,423,1,138,30,0,0,97,32,6,31,5,23,-7,1,1,26,58,4,1,1,32
85,214,5,79,28,0,0,97,39,6,33,1,33,14,0,0,7,-8,3,2,0,50
69,190,47,128,25,0,0,88,14,5,25,0,16,8,0,0,87,30,9,1,5,100
59,25,1,13,7,0,0,100,-7,7,9,3,22,-7,3,3,73,-8,2,1,1,50
62,233,8,79,6,3,2,86,44,6,9,1,57,0,0,0,63,71,2,3,-8,83
69,141,6,55,14,0,0,100,-7,7,14,2,14,1,1,1,58,38,2,1,1,43
59,48,10,23,21,0,0,100,-7,7,22,2,43,1,3,2,52,87,5,4,3,75
70,221,3,66,46,0,0,98,68,6,47,5,6,0,1,1,48,-8,3,-8,2,18
56,175,9,77,17,0,0,88,1,4,17,1,24,0,2,2,101,90,7,2,5,90
74,207,4,78,32,0,0,100,-7,7,33,2,38,-8,0,0,22,44,8,3,1,79
74,-8,50,127,2,0,0,50,31,6,2,0,50,-7,2,2,-8,-8,-8,1,-8,100
73,104,3,39,18,0,0,100,-7,7,18,4,33,0,0,0,33,69,5,6,0,92
64,162,15,42,12,1,1,92,17,6,12,0,42,0,1,1,73,69,3,3,2,75
61,74,5,38,24,2,2,85,4,4,26,2,31,0,1,1,43,87,2,4,0,46
90,182,4,129,15,0,0,100,-7,7,17,1,29,-7,1,1,0,98,0,2,0,40
84,233,4,72,23,0,0,100,-7,7,23,1,35,0,0,0,16,40,3,3,0,67
90,260,2,74,27,0,0,100,-7,7,34,3,20,13,1,0,1,92,1,3,0,33
72,150,20,43,7,1,0,88,11,3,25,0,25,0,3,3,4,-8,4,2,0,75
71,-8,15,117,19,7,7,75,63,6,29,0,72,14,0,0,53,69,1,3,0,67
75,213,2,96,38,0,0,98,-8,6,41,5,22,-7,0,0,11,61,2,3,0,44
85,259,12,72,32,0,0,100,-7,7,34,0,41,0,1,1,4,-8,3,1,0,67
87,270,15,98,29,0,0,100,-7,7,29,0,7,5,0,0,0,-8,0,-8,0,0
68,157,22,88,18,0,0,95,2,4,19,0,47,0,1,1,9,-8,2,2,0,80
67,154,2,83,9,2,1,81,20,6,16,3,44,0,6,3,49,92,6,2,2,100
56,177,4,61,10,2,2,53,3,4,17,3,53,0,1,1,62,78,5,2,1,88
54,123,4,58,36,1,0,92,6,4,40,4,56,-7,1,1,50,98,4,4,1,73
68,108,3,58,15,0,0,81,23,6,16,1,25,0,0,0,31,78,4,3,1,70
59,248,3,85,27,1,1,80,4,0,40,3,60,0,0,0,16,83,4,3,0,64
73,46,1,21,7,0,0,100,-7,7,8,2,50,-7,1,1,17,77,2,2,0,83
85,201,3,58,6,0,0,100,-7,7,7,3,57,-7,2,1,11,97,2,2,-8,80
86,383,11,164,35,0,0,100,-7,7,21,1,9,10,0,0,0,30,8,2,0,48
70,396,3,134,33,0,0,91,46,6,45,2,26,-7,5,5,59,39,6,2,2,50
64,141,1,29,23,1,1,96,39,6,26,7,12,1,7,7,34,87,10,2,0,82
79,-8,1,100,15,0,0,100,-7,7,0,1,13,0,3,3,43,28,7,1,2,80
73,300,32,143,12,0,0,77,0,4,13,0,23,0,2,2,7,66,3,1,0,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
88,191,51,127,17,0,0,100,-7,7,35,0,44,0,2,2,5,-8,2,1,0,60
76,170,2,74,33,0,0,100,-7,7,34,5,38,12,1,0,20,-8,4,4,0,67
74,110,10,62,37,0,0,100,-7,7,39,1,46,6,0,0,80,99,2,4,2,75
67,94,19,58,20,0,0,95,37,6,17,0,10,12,0,0,74,-8,6,1,3,78
63,252,45,142,6,6,5,75,30,5,16,0,69,-7,0,0,110,-8,2,-8,1,100
67,126,1,40,9,1,1,100,-7,7,11,4,30,0,1,1,36,50,2,2,0,50
89,523,53,130,7,0,0,100,-7,7,7,0,14,0,0,0,0,-8,0,-8,-8,0
73,238,2,101,44,2,1,87,6,4,50,2,13,0,2,2,5,-8,4,1,0,29
74,186,5,76,16,0,0,100,-7,7,16,1,44,0,2,2,83,39,2,3,1,71
89,306,14,115,20,0,0,100,-7,7,24,0,17,0,0,0,10,-8,3,1,0,50
67,134,6,17,8,0,0,100,-7,7,49,5,25,3,2,2,61,58,4,2,1,75
