Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile
2,9,18,0,0,0,0,54,8,1360.0,1,15,427709.0,576451.0,-1.567499,55.081738,10,2,2,139.0,189.0,0.0,1,2,2,1,54,8,0,0,9,8
3,9,3,0,0,0,0,36,7,1598.0,2,2,622213.0,241338.0,1.237653,52.02592,37,5,3,412.0,14.0,0.0,1,1,1,0,69,10,0,0,9,8
1,9,18,0,0,0,0,43,7,1598.0,2,4,535400.0,170320.0,-0.054301,51.415736,1,1,1,19.0,234.0,0.0,0,1,1,0,18,4,5,2,0,7
1,5,18,0,0,0,0,22,5,649.0,1,8,491609.0,181178.0,-0.680995,51.5221,43,1,1,477.0,4.0,979.0,1,1,1,0,22,5,0,0,5,7
1,9,2,0,0,0,0,45,7,998.0,1,5,528150.0,187490.0,-0.15227000000000002,51.571724,1,3,2,31.0,519.0,0.0,0,3,2,0,30,6,0,0,1,2
1,9,4,0,0,0,0,41,7,1968.0,2,4,334244.0,115336.0,-2.937121,50.933706,52,2,2,610.0,358.0,303.0,1,2,1,1,27,6,0,0,9,5
2,8,7,0,0,0,0,46,8,1753.0,2,7,509825.0,428450.0,-0.336332,53.740873,16,3,2,228.0,63.0,0.0,0,2,1,0,46,8,0,0,8,1
2,9,4,0,0,0,0,25,5,1198.0,1,4,509640.0,181790.0,-0.4210140000000001,51.524392,1,2,2,26.0,0.0,0.0,0,1,2,0,13,3,0,0,11,3
1,9,18,0,0,0,0,45,7,1896.0,2,11,513830.0,187650.0,-0.35875,51.576232,1,2,1,29.0,0.0,0.0,0,2,1,1,70,10,0,0,9,9
1,9,2,0,0,0,0,44,7,1398.0,2,10,528980.0,184950.0,-0.141231,51.54870800000001,1,2,1,2.0,400.0,0.0,0,2,1,0,31,6,0,0,1,3
1,9,3,0,0,0,0,39,7,1198.0,1,2,371619.0,354294.0,-2.425175,53.085103,7,3,1,129.0,532.0,0.0,0,1,1,1,39,7,0,0,9,9
1,9,18,0,0,0,0,34,6,1398.0,1,1,423574.0,562329.0,-1.633427,54.955051,10,2,4,146.0,326.0,4840.0,0,1,1,0,34,6,0,0,9,1
3,19,3,0,0,0,0,28,6,2143.0,2,1,383800.0,342890.0,-2.24274,52.983103,21,5,3,253.0,6.0,0.0,1,5,3,0,54,8,0,0,98,4
2,19,8,0,0,0,0,32,6,1248.0,2,2,616567.0,243458.0,1.156833,52.047183,37,2,2,412.0,137.0,0.0,0,2,2,1,32,6,0,0,19,4
1,9,18,0,0,0,0,39,7,1396.0,1,6,514379.0,213341.0,-0.342417,51.807017,41,2,1,434.0,94.0,659.0,0,2,1,0,48,8,0,0,1,10
2,9,18,0,0,0,0,74,10,1995.0,2,4,621040.0,315215.0,1.269202,52.689488,36,2,6,401.0,140.0,253.0,1,1,4,1,80,11,0,0,9,9
1,9,18,0,0,0,0,67,10,1598.0,1,7,418255.0,531227.0,-1.71843,54.67578100000001,11,3,1,169.0,689.0,0.0,1,2,1,1,87,11,0,0,9,4
2,9,2,0,0,0,0,31,6,1197.0,1,1,626041.0,232230.0,1.287356,51.942623,42,2,1,461.0,1352.0,0.0,0,2,1,0,31,6,0,0,9,6
2,9,18,0,0,0,0,44,7,1997.0,2,7,419336.0,179386.0,-1.722755,51.513072,54,2,2,633.0,346.0,0.0,1,2,2,1,44,7,0,0,9,8
1,9,9,0,0,0,0,41,7,1596.0,1,11,340236.0,366466.0,-2.895945,53.191906,7,2,1,130.0,5268.0,0.0,0,2,1,0,42,7,0,0,19,4
2,9,10,0,0,10,0,23,5,1198.0,1,10,501865.0,374107.0,-0.4745970000000001,53.254205000000006,32,2,1,356.0,158.0,0.0,1,2,1,1,23,5,0,0,9,8
1,8,5,0,0,0,0,42,7,1968.0,2,7,523680.0,224230.0,-0.203689,51.902893,41,2,1,435.0,404.0,313.0,0,2,1,0,39,7,0,0,1,10
2,9,18,0,0,0,0,23,5,1595.0,1,6,553980.0,190820.0,0.221624,51.595186,1,2,4,15.0,12.0,0.0,0,2,4,1,50,8,0,0,9,2
1,9,18,0,0,0,0,43,7,1997.0,2,1,527890.0,179190.0,-0.159031,51.497192,1,2,4,12.0,3216.0,319.0,0,2,3,1,56,9,0,0,9,8
2,9,17,0,0,0,0,28,6,1198.0,1,4,368320.0,310610.0,-2.470156,52.69224000000001,22,2,2,284.0,0.0,0.0,0,2,2,1,57,9,0,0,9,7
1,9,18,0,0,0,0,41,7,1461.0,2,3,545610.0,308860.0,0.151368,52.65791700000001,35,3,2,392.0,198.0,0.0,0,1,1,0,41,7,0,0,9,1
1,9,17,0,0,4,0,26,6,1896.0,2,11,380834.0,202014.0,-2.278825,51.716523,53,1,1,624.0,4066.0,0.0,1,1,1,1,2,1,0,0,9,6
2,9,18,0,0,0,0,75,10,1596.0,1,1,532860.0,346465.0,-0.02172,52.999035,32,2,2,350.0,885.0,1183.0,0,1,1,1,75,10,0,0,9,7
2,9,3,0,0,0,0,52,8,1685.0,2,2,280305.0,78279.0,-3.692364,50.591932,50,2,1,585.0,3387.0,0.0,1,1,1,1,27,6,0,0,9,10
4,9,3,0,0,0,0,55,8,898.0,1,2,370150.0,400280.0,-2.451445,53.498365,6,4,5,114.0,580.0,0.0,1,1,1,1,82,11,0,0,9,9
1,9,18,0,0,0,0,28,6,1598.0,1,13,427127.0,434793.0,-1.589539,53.808726,13,2,1,204.0,0.0,65.0,0,2,1,0,42,7,0,0,1,10
1,9,6,0,0,0,0,55,8,1997.0,1,3,368650.0,307940.0,-2.465019,52.668258,22,2,2,284.0,0.0,0.0,0,1,1,0,55,8,0,0,9,5
3,9,4,0,0,0,0,28,6,1242.0,1,2,531770.0,268080.0,-0.069227,52.295053,35,4,3,393.0,14.0,0.0,1,2,2,0,71,10,0,0,9,7
1,4,4,0,0,7,0,76,11,171.0,1,5,362032.0,382032.0,-2.57161,53.333825,7,1,1,128.0,49.0,56.0,1,1,1,0,76,11,0,0,4,10
2,3,13,0,0,0,0,21,5,125.0,1,1,501284.0,222538.0,-0.5295880000000001,51.89220200000001,40,2,1,424.0,5.0,0.0,0,2,1,0,21,5,0,0,3,2
1,9,2,0,0,0,0,24,5,1995.0,2,7,526180.0,179640.0,-0.183491,51.50162,1,2,1,1.0,315.0,0.0,0,1,1,0,24,5,9,9,0,3
1,9,18,0,0,0,0,47,8,1360.0,1,7,390726.0,358058.0,-2.140023,53.119615,21,2,2,256.0,198.0,198.0,1,1,1,1,47,8,0,0,9,8
2,9,18,0,0,0,0,52,8,1686.0,2,9,459554.0,267900.0,-1.127976,52.305997,34,2,2,381.0,5.0,5385.0,1,2,2,0,52,8,0,0,9,3
1,9,3,0,0,0,0,46,8,1798.0,1,9,429705.0,395732.0,-1.554107,53.457508,14,4,6,215.0,6102.0,0.0,1,3,4,0,20,4,0,0,9,2
2,9,18,0,0,0,0,61,9,995.0,1,10,437052.0,406597.0,-1.442185,53.554699,14,2,2,210.0,628.0,0.0,0,2,2,1,83,11,0,0,9,1
2,9,18,0,0,0,0,23,5,1896.0,2,13,617365.0,263332.0,1.1811459999999998,52.225273,37,2,1,413.0,1077.0,0.0,1,2,1,1,23,5,0,0,9,8
1,11,9,0,0,0,0,47,8,9360.0,2,6,416361.0,433019.0,-1.75312,53.793229,13,1,1,200.0,0.0,0.0,0,1,1,1,38,7,1,3,0,1
3,9,18,0,0,0,0,23,5,2000.0,2,10,368885.0,88573.0,-2.441904,50.695963,55,5,2,645.0,126.0,0.0,1,2,2,1,60,9,0,0,9,10
2,9,3,0,0,0,0,21,5,1390.0,1,10,438860.0,389940.0,-1.416951,53.404856,14,3,3,215.0,6178.0,0.0,0,3,2,1,52,8,0,0,9,2
1,9,18,0,0,0,0,28,6,2926.0,2,12,585053.0,228961.0,0.690037,51.928398,42,2,1,451.0,1124.0,0.0,1,2,1,1,70,10,0,0,9,6
2,9,18,0,0,0,0,27,6,1198.0,1,8,498390.0,179845.0,-0.5836600000000001,51.508979,43,2,1,473.0,4.0,7302.0,0,2,1,1,27,6,0,0,9,9
1,19,9,0,0,0,0,48,8,2198.0,2,8,376392.0,182200.0,-2.3417790000000003,51.53820200000001,52,2,1,612.0,46.0,0.0,1,1,1,0,48,8,0,0,19,8
2,9,7,0,0,0,0,48,8,1360.0,1,4,340756.0,390521.0,-2.892661,53.408162,5,2,1,91.0,0.0,0.0,0,2,1,0,48,8,0,0,9,3
2,19,9,0,0,0,0,31,6,2402.0,2,3,359530.0,493050.0,-2.623838,54.331401,3,2,4,65.0,684.0,6.0,1,2,2,0,31,6,0,0,19,9
1,9,7,0,0,0,0,61,9,1560.0,2,7,425361.0,323424.0,-1.6252209999999998,52.807774,21,1,1,251.0,511.0,0.0,0,1,1,0,76,11,5,1,0,9
2,9,4,0,0,0,0,38,7,2000.0,2,9,423085.0,423315.0,-1.651772,53.705758,13,2,2,203.0,638.0,0.0,0,2,2,1,38,7,0,0,9,3
2,9,16,0,0,0,0,60,9,998.0,1,3,360041.0,388521.0,-2.602328,53.39200200000001,7,2,1,128.0,57.0,5210.0,0,2,1,1,61,9,0,0,9,8
2,9,4,0,0,0,0,21,5,1753.0,2,13,577993.0,185562.0,0.565292,51.540888,42,4,2,453.0,130.0,0.0,1,3,1,1,44,7,0,0,9,4
2,8,18,0,0,0,0,40,7,1798.0,8,3,534370.0,197470.0,-0.05875,51.659958,1,2,2,32.0,10.0,0.0,0,1,2,1,52,8,0,0,9,2
1,9,18,0,0,0,0,57,9,1598.0,1,5,428561.0,433228.0,-1.567908,53.79458399999999,13,2,1,204.0,0.0,58.0,0,1,1,1,57,9,0,0,9,4
2,9,9,0,0,0,0,43,7,1998.0,2,12,478833.0,356986.0,-0.82395,53.104255,31,2,2,345.0,616.0,6325.0,1,1,2,1,26,6,0,0,9,9
2,9,18,0,0,0,0,27,6,1360.0,1,12,586124.0,186382.0,0.68284,51.545633,42,2,1,460.0,13.0,0.0,0,1,1,1,45,7,0,0,9,3
2,9,3,0,0,0,0,37,7,1910.0,2,8,428502.0,433279.0,-1.568799,53.795045,13,5,8,204.0,647.0,0.0,0,1,2,1,28,6,0,0,9,7
1,9,12,0,0,0,0,45,7,1242.0,1,12,427534.0,557102.0,-1.572093,54.90788000000001,10,2,2,146.0,1.0,0.0,1,1,1,0,45,7,0,0,9,10
1,9,18,0,0,0,0,59,9,1596.0,1,6,387808.0,133864.0,-2.175513,51.103944,54,3,3,635.0,303.0,0.0,1,2,2,0,61,9,0,0,9,10
3,9,3,0,0,0,0,46,8,2967.0,2,5,435780.0,456752.0,-1.455584,54.005559,12,3,4,182.0,59.0,0.0,0,1,2,0,9,2,0,0,9,5
1,9,18,0,0,0,0,19,4,1360.0,1,12,439300.0,335690.0,-1.416975,52.9172,30,2,1,323.0,6005.0,0.0,0,1,1,1,19,4,0,0,9,1
2,9,18,0,0,0,0,77,11,998.0,1,5,433890.0,279270.0,-1.503211,52.410389,20,2,3,302.0,4544.0,0.0,0,2,3,0,50,8,0,0,9,1
1,9,8,0,0,0,0,40,7,1598.0,1,7,432850.0,336140.0,-1.51285,52.921677,30,2,1,323.0,38.0,38.0,1,1,1,1,40,7,0,0,9,1
3,9,18,0,0,0,0,25,5,1149.0,1,13,458107.0,430201.0,-1.119995,53.764927,12,3,3,187.0,63.0,0.0,1,1,1,0,17,4,0,0,9,10
1,9,18,0,0,7,0,40,7,1242.0,1,13,424668.0,324036.0,-1.635455,52.813308,21,1,2,251.0,5121.0,511.0,0,1,1,1,40,7,0,0,9,3
1,9,9,0,0,0,0,48,8,1360.0,1,10,627907.0,313949.0,1.369746,52.675284,36,2,1,401.0,258.0,0.0,1,2,1,1,16,4,0,0,2,8
1,19,18,0,0,0,0,44,7,2198.0,2,1,251457.0,130277.0,-4.120725,51.052575,50,5,5,582.0,39.0,0.0,1,4,5,1,18,4,0,0,19,5
1,9,4,0,0,0,0,26,6,1490.0,1,9,509920.0,181420.0,-0.417094,51.521012,1,2,2,26.0,4020.0,0.0,0,1,1,1,26,6,0,0,9,4
1,9,18,0,0,10,0,42,7,1341.0,1,11,422704.0,122046.0,-1.677843,50.99736400000001,54,1,1,635.0,0.0,0.0,1,1,1,1,42,7,0,0,9,6
1,9,9,0,0,0,0,40,7,2967.0,2,2,520900.0,178490.0,-0.259916,51.492438,1,2,1,25.0,0.0,315.0,0,2,1,0,22,5,0,0,4,4
1,9,5,0,0,0,0,70,10,3956.0,1,15,448300.0,476486.0,-1.261436,54.181887,12,2,3,181.0,19.0,99.0,1,2,2,1,68,10,0,0,9,8
1,9,18,0,0,0,0,34,6,1995.0,1,11,533790.0,189780.0,-0.070065,51.590993,1,2,1,31.0,10.0,0.0,0,2,1,1,29,6,1,9,0,1
2,9,3,0,0,0,0,32,6,1753.0,2,7,348530.0,461520.0,-2.78757,54.047063,4,2,2,76.0,476.0,0.0,0,2,1,0,32,6,0,0,9,9
1,8,18,0,0,0,0,43,7,2499.0,2,8,529360.0,178750.0,-0.13802799999999998,51.492904,1,2,2,1.0,202.0,324.0,0,1,1,0,43,7,0,0,8,2
1,9,18,0,0,0,0,49,8,1686.0,2,3,426797.0,434986.0,-1.594534,53.810478,13,3,3,204.0,65.0,0.0,0,3,3,0,26,6,0,0,9,4
2,9,7,0,0,0,0,66,10,2776.0,2,7,526270.0,186420.0,-0.179766,51.562531,1,3,3,2.0,502.0,519.0,0,1,1,1,91,11,0,0,9,9
2,19,18,0,0,0,0,45,7,1753.0,2,8,521467.0,235989.0,-0.231686,52.009051,40,4,4,424.0,507.0,0.0,1,3,3,0,18,4,0,0,9,10
1,9,14,0,0,0,0,56,9,1753.0,2,5,504934.0,427891.0,-0.410646,53.73685699999999,16,1,1,228.0,0.0,0.0,0,1,1,0,12,3,5,2,0,1
2,9,9,0,0,0,0,20,4,875.0,1,1,403347.0,78680.0,-1.954061,50.607827,55,2,2,644.0,0.0,0.0,0,1,1,0,57,9,0,0,5,6
1,9,9,0,0,0,0,43,7,1396.0,1,11,406632.0,424811.0,-1.90098,53.71966800000001,13,2,3,202.0,646.0,0.0,0,1,3,1,18,4,0,0,9,2
2,9,18,0,4,0,0,34,6,1560.0,2,9,433720.0,276950.0,-1.505943,52.389543,20,4,1,302.0,0.0,0.0,0,1,1,1,20,4,0,0,9,1
2,9,9,0,0,0,0,45,7,1422.0,2,6,393934.0,188399.0,-2.088964,51.594405,54,2,3,635.0,429.0,4014.0,1,2,3,1,81,11,0,0,9,10
1,9,9,0,0,0,0,52,8,1995.0,2,4,407170.0,292330.0,-1.895742,52.528795,20,2,5,300.0,453.0,0.0,0,1,1,0,42,7,0,0,9,3
1,3,13,0,0,0,0,37,7,124.0,1,2,537830.0,188180.0,-0.01241,51.575643,1,1,1,13.0,104.0,0.0,0,1,1,0,31,6,4,2,0,3
2,9,9,0,0,0,0,45,7,1598.0,1,4,533990.0,276270.0,-0.033433,52.36810300000001,35,3,2,393.0,1086.0,0.0,1,1,2,0,24,5,0,0,9,6
1,9,18,0,0,0,0,51,8,1997.0,2,3,533490.0,188780.0,-0.074773,51.582078,1,2,3,31.0,503.0,0.0,0,2,1,0,44,7,0,0,9,2
1,3,18,0,0,0,0,19,4,125.0,1,1,384093.0,115577.0,-2.227764,50.939413,55,2,1,642.0,138.0,0.0,1,1,1,0,19,4,0,0,3,8
1,9,4,0,0,0,0,32,6,1997.0,2,1,449658.0,504985.0,-1.235902,54.437861,12,2,1,181.0,142.0,0.0,1,1,1,1,32,6,0,0,9,9
2,9,18,0,0,9,0,45,7,1598.0,1,14,555566.0,196121.0,0.246854,51.642377,42,2,4,452.0,0.0,0.0,1,2,2,1,45,7,0,0,9,4
2,9,18,0,0,0,0,31,6,1149.0,1,1,408141.0,417431.0,-1.878304,53.653315,13,2,1,203.0,62.0,0.0,1,1,1,0,47,8,0,0,9,10
1,9,6,0,0,0,0,24,5,1242.0,1,3,529590.0,163120.0,-0.140427,51.352387,1,2,1,21.0,0.0,0.0,0,2,1,0,32,6,0,0,5,5
1,9,17,0,0,3,0,25,5,1598.0,1,14,574103.0,268290.0,0.551041,52.285168,37,1,1,411.0,624.0,0.0,1,1,1,0,25,5,0,0,9,6
2,9,18,0,0,0,0,20,4,1242.0,1,4,518890.0,296370.0,-0.247941,52.552199,35,2,1,394.0,0.0,0.0,0,2,1,1,20,4,0,0,9,6
2,9,4,0,0,0,0,33,6,1781.0,1,13,404595.0,89818.0,-1.936289,50.707981,55,2,5,643.0,12.0,6.0,0,2,4,0,33,6,0,0,9,5
2,9,9,0,0,0,0,32,6,1242.0,1,5,534090.0,189080.0,-0.066004,51.584632,1,2,1,31.0,503.0,0.0,0,1,1,0,19,4,0,0,3,1
2,9,3,0,0,0,0,21,5,1598.0,1,9,333591.0,395071.0,-3.001387,53.448199,5,1,1,93.0,565.0,0.0,0,2,1,0,21,5,0,0,9,1
1,9,9,0,0,0,0,29,6,1149.0,1,13,474227.0,172330.0,-0.933333,51.445105,43,3,2,472.0,329.0,0.0,0,1,1,1,29,6,0,0,9,8
1,9,4,0,0,0,0,24,5,1108.0,1,14,345665.0,165636.0,-2.782225,51.38715300000001,52,3,3,605.0,370.0,0.0,1,1,1,1,24,5,0,0,9,7
2,9,7,0,0,0,0,22,5,954.0,1,20,629844.0,300808.0,1.389215,52.556539,36,2,1,406.0,0.0,0.0,1,2,1,1,22,5,0,0,9,8
2,9,18,0,0,0,0,38,7,2616.0,1,9,509372.0,208329.0,-0.416588,51.762972,41,2,1,434.0,1.0,1.0,1,1,1,1,48,8,0,0,9,5
1,9,18,0,0,0,0,31,6,1956.0,2,3,295549.0,91218.0,-3.480738,50.711181,50,2,2,581.0,0.0,0.0,0,1,1,0,9,2,0,0,9,8
1,9,4,0,0,0,0,41,7,1198.0,1,1,504190.0,177140.0,-0.5009140000000001,51.483627,1,2,1,26.0,25.0,0.0,0,2,1,0,47,8,0,0,9,2
2,9,18,0,0,0,0,54,8,998.0,1,6,532320.0,106249.0,-0.122069,50.840648,47,2,1,565.0,270.0,0.0,0,2,1,1,54,8,0,0,9,5
2,9,7,0,0,0,0,49,8,1986.0,2,8,512990.0,187040.0,-0.371062,51.570918,1,3,2,29.0,4090.0,0.0,0,2,1,0,49,8,0,0,9,5
1,19,18,0,4,0,0,54,8,2402.0,2,5,423522.0,424199.0,-1.645086,53.713683,13,3,1,203.0,0.0,0.0,0,1,1,0,54,8,0,0,19,8
1,8,15,0,0,0,0,56,9,1997.0,2,4,420968.0,566496.0,-1.673816,54.992612,10,2,1,147.0,1271.0,0.0,0,2,1,0,60,9,0,0,9,1
1,9,16,0,0,11,0,26,6,1988.0,1,13,432226.0,393531.0,-1.516366,53.437578,14,1,2,215.0,64.0,0.0,1,1,1,0,26,6,0,0,9,2
1,11,18,0,10,1,0,48,8,4500.0,2,3,434894.0,407047.0,-1.474708,53.55889000000001,14,1,2,210.0,61.0,0.0,0,1,2,1,75,10,0,0,11,4
3,9,18,0,4,0,0,22,5,1400.0,1,16,374370.0,429880.0,-2.3902810000000003,53.764633,4,3,3,75.0,65.0,0.0,1,1,1,1,29,6,0,0,9,2
1,9,9,0,0,0,0,17,4,1360.0,1,9,428870.0,515540.0,-1.555361,54.534316,11,2,5,161.0,55.0,0.0,0,1,2,1,17,4,0,0,9,9
3,9,18,0,0,0,0,51,8,998.0,1,4,432115.0,427471.0,-1.514555,53.742635,13,3,3,204.0,1.0,0.0,1,1,1,1,47,8,0,0,9,6
6,9,18,0,0,0,0,26,6,1596.0,1,13,412672.0,286682.0,-1.814853,52.477921,20,6,10,300.0,0.0,0.0,0,2,11,1,13,3,0,0,9,1
1,9,18,0,0,0,0,27,6,998.0,1,12,405031.0,101124.0,-1.929964,50.809647,55,2,2,647.0,31.0,0.0,1,1,2,0,27,6,0,0,9,9
1,9,4,0,0,0,0,21,5,1388.0,1,3,508257.0,225636.0,-0.4273270000000001,51.918736,40,2,1,421.0,6.0,0.0,0,2,1,1,31,6,0,0,9,4
2,9,18,0,0,0,0,28,6,1149.0,1,11,359114.0,174140.0,-2.5899490000000003,51.464745,52,2,1,601.0,38.0,4051.0,0,1,1,1,32,6,0,0,9,9
2,9,4,0,0,0,0,51,8,1598.0,1,5,346376.0,374626.0,-2.8054330000000003,53.265903,7,4,8,130.0,56.0,0.0,1,1,3,0,64,9,0,0,8,3
3,9,18,0,0,0,0,43,7,2987.0,2,8,398600.0,301230.0,-2.022108,52.608848,20,3,2,307.0,6.0,0.0,0,3,2,0,43,7,0,0,9,5
1,9,4,0,0,0,0,40,7,1868.0,2,16,356242.0,396990.0,-2.66063,53.46781899999999,5,4,8,92.0,599.0,0.0,0,2,6,0,21,5,0,0,9,4
3,9,18,0,1,0,0,62,9,1598.0,2,4,452779.0,466493.0,-1.194558,54.091644,12,3,3,181.0,19.0,0.0,1,1,1,0,18,4,0,0,9,9
3,9,10,0,0,0,0,18,4,1149.0,1,13,494793.0,426891.0,-0.564637,53.729811,16,3,5,231.0,0.0,0.0,0,3,3,0,18,4,0,0,9,9
2,9,4,0,0,0,0,25,5,1598.0,1,14,509457.0,208878.0,-0.415184,51.767889,41,2,3,434.0,1.0,0.0,1,1,2,1,24,5,0,0,9,2
1,9,18,0,0,0,0,45,7,1598.0,1,4,533050.0,179040.0,-0.084797,51.494655,1,2,1,8.0,100.0,2.0,0,2,1,1,23,5,0,0,5,2
1,9,18,0,0,0,0,44,7,1896.0,2,12,527280.0,181760.0,-0.16688699999999998,51.520426,1,2,2,1.0,404.0,0.0,0,1,1,0,44,7,0,0,9,3
1,19,18,0,0,0,0,38,7,2298.0,2,5,525110.0,189320.0,-0.19546,51.588852,1,1,1,30.0,1.0,1.0,0,1,1,1,42,7,5,4,0,5
2,9,4,0,0,0,0,24,5,1248.0,2,8,394111.0,321607.0,-2.08877,52.791998,21,3,2,255.0,34.0,0.0,0,2,1,0,29,6,0,0,9,4
1,8,9,0,0,0,0,24,5,1497.0,8,7,453145.0,205943.0,-1.231567,51.74967,43,2,1,482.0,320.0,0.0,0,2,1,1,28,6,0,0,1,9
1,9,18,0,10,0,0,27,6,2402.0,2,5,364040.0,252890.0,-2.527246,52.173089,22,1,1,285.0,465.0,0.0,1,1,1,0,27,6,0,0,9,4
1,9,18,0,0,0,0,35,6,2198.0,2,9,406800.0,285470.0,-1.901333,52.46712900000001,20,1,1,300.0,38.0,4540.0,0,1,1,1,29,6,1,4,0,1
1,9,18,0,10,2,0,39,7,1995.0,2,8,511550.0,176370.0,-0.395206,51.475304,1,1,3,25.0,4.0,30.0,0,1,1,0,39,7,0,0,9,5
2,9,10,0,0,0,0,44,7,1598.0,1,11,329049.0,109984.0,-3.009995,50.88497,52,3,3,610.0,30.0,0.0,1,2,2,0,44,7,0,0,9,3
2,9,18,0,0,0,0,44,7,1598.0,1,9,392280.0,398330.0,-2.117798,53.481633,6,2,1,110.0,635.0,60.0,0,2,1,1,44,7,0,0,9,3
1,9,18,0,0,0,0,24,5,1299.0,1,16,373430.0,409410.0,-2.402781,53.580603,6,2,3,100.0,579.0,0.0,0,1,1,0,24,5,0,0,9,2
1,9,18,0,0,0,0,26,6,1398.0,1,5,494576.0,99937.0,-0.659572,50.791296,47,3,3,558.0,259.0,0.0,0,2,2,0,50,8,0,0,9,8
1,9,3,0,0,0,0,28,6,1995.0,2,2,539460.0,185620.0,0.010082,51.552239,1,2,1,17.0,0.0,0.0,0,1,1,0,28,6,0,0,9,2
1,5,18,0,0,0,0,23,5,599.0,1,23,386193.0,345796.0,-2.207223,53.00929300000001,21,2,2,257.0,52.0,0.0,0,1,1,0,23,5,0,0,5,4
1,9,18,0,0,0,0,54,8,4398.0,1,11,624779.0,313431.0,1.323209,52.67194,36,2,4,401.0,1150.0,0.0,1,2,2,1,15,3,0,0,9,8
1,9,18,0,0,0,0,39,7,2000.0,2,7,372110.0,254530.0,-2.409381,52.188302,22,2,1,273.0,0.0,0.0,1,2,1,0,11,3,0,0,9,6
1,5,5,0,0,0,0,69,10,588.0,1,26,429784.0,272124.0,-1.564203,52.346385,23,2,1,294.0,0.0,0.0,0,1,1,0,69,10,0,0,5,9
1,9,18,0,7,0,0,24,5,1149.0,1,13,414822.0,285643.0,-1.7832439999999998,52.468527,20,2,4,300.0,0.0,0.0,0,1,3,0,16,4,0,0,9,2
1,9,18,0,0,0,0,20,4,1995.0,2,9,435026.0,278569.0,-1.486584,52.404016,20,1,1,302.0,4110.0,0.0,0,1,1,0,62,9,1,3,0,2
1,19,18,0,0,0,0,43,7,1868.0,2,13,337792.0,395271.0,-2.938182,53.45051,5,2,3,91.0,0.0,0.0,0,2,1,0,51,8,0,0,8,1
2,9,18,0,0,0,0,43,7,1108.0,1,12,500049.0,176179.0,-0.560801,51.475735,43,3,3,474.0,376.0,0.0,1,2,2,1,43,7,0,0,9,5
3,9,3,0,0,0,0,26,6,998.0,1,15,522890.0,190420.0,-0.227104,51.599225,1,3,3,30.0,1.0,0.0,0,1,1,1,30,6,0,0,9,8
1,9,18,0,0,0,0,25,5,1198.0,1,13,456144.0,339169.0,-1.165895,52.946978,31,4,2,346.0,6005.0,0.0,0,3,2,0,21,5,0,0,9,9
2,9,18,0,0,0,0,68,10,1999.0,1,9,370995.0,376092.0,-2.436477,53.28100300000001,7,2,3,129.0,556.0,107.0,1,2,3,1,10,2,0,0,9,10
2,9,3,0,0,0,0,33,6,1197.0,1,1,343642.0,391608.0,-2.849448,53.418248,5,2,4,90.0,0.0,0.0,0,2,2,1,31,6,0,0,9,1
2,9,3,0,0,0,0,32,6,1242.0,1,8,450681.0,519962.0,-1.217565,54.572344,17,2,8,243.0,0.0,0.0,1,1,7,0,17,4,0,0,9,3
2,9,4,0,0,0,0,53,8,2401.0,2,10,506057.0,347378.0,-0.4206220000000001,53.013211,32,3,1,353.0,17.0,0.0,1,2,1,0,53,8,0,0,9,8
2,9,18,0,0,0,0,29,6,1796.0,1,12,476818.0,316820.0,-0.863532,52.743557,33,2,2,365.0,606.0,7702.0,1,1,1,0,78,11,0,0,9,7
1,3,5,0,0,0,0,63,9,124.0,1,5,453564.0,343530.0,-1.203567,52.986439,31,2,2,346.0,6008.0,610.0,0,1,1,0,63,9,0,0,3,3
1,9,17,0,0,0,0,53,8,1596.0,1,11,402259.0,304971.0,-1.96805,52.642476,21,1,1,250.0,4154.0,0.0,1,1,1,0,47,8,9,9,0,6
2,9,17,0,0,0,0,62,9,1332.0,1,22,579698.0,212115.0,0.60349,51.778847,42,4,2,451.0,12.0,0.0,1,1,2,0,4,1,0,0,9,5
1,9,18,0,0,0,0,35,6,1997.0,2,13,402215.0,286218.0,-1.968819,52.47389,20,3,4,305.0,0.0,0.0,0,2,4,0,27,6,0,0,9,4
1,9,18,0,0,0,0,66,10,1386.0,1,3,453750.0,336891.0,-1.201896,52.926747,31,1,1,342.0,165.0,0.0,0,1,1,1,44,7,1,1,0,9
13,9,18,0,0,0,0,53,8,1999.0,1,7,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,1,1,1,1,61,9,0,0,9,6
1,3,18,0,0,0,0,18,4,124.0,1,3,387833.0,171631.0,-2.176453,51.443537,54,2,1,635.0,4.0,0.0,1,1,1,0,18,4,0,0,3,2
