Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile
2,9,18,0,0,0,0,56,9,1995.0,2,2,388070.0,395560.0,-2.18113,53.45665500000001,6,2,2,102.0,6178.0,0.0,0,1,2,1,52,8,0,0,9,2
1,9,18,0,0,0,0,24,5,1229.0,1,8,460218.0,303888.0,-1.111752,52.629417,33,1,1,364.0,1454.0,465.0,0,1,1,1,38,7,4,1,0,2
3,11,4,0,0,0,0,48,8,4500.0,2,7,524700.0,195700.0,-0.199107,51.646279,1,3,3,30.0,0.0,0.0,0,3,2,1,40,7,0,0,11,4
2,9,18,0,4,0,0,71,10,1248.0,1,1,443563.0,416211.0,-1.342571,53.640607,13,2,2,206.0,638.0,0.0,1,2,2,1,71,10,0,0,9,6
2,9,3,0,0,0,0,32,6,1590.0,1,11,642552.0,290570.0,1.568839,52.45916999999999,37,2,1,416.0,145.0,145.0,1,2,1,0,32,6,0,0,9,4
2,9,4,0,0,0,0,23,5,998.0,1,8,356410.0,430140.0,-2.662751,53.765773,4,2,1,79.0,59.0,0.0,0,2,1,1,23,5,0,0,9,3
1,9,9,0,0,0,0,79,11,1339.0,1,7,387387.0,174824.0,-2.182986,51.472237,54,2,4,635.0,420.0,153.0,1,2,2,1,43,7,0,0,9,7
2,4,18,0,0,0,0,55,8,883.0,1,13,384563.0,380980.0,-2.233226,53.325511,7,2,1,129.0,5086.0,0.0,0,2,1,0,55,8,0,0,4,7
1,9,18,0,4,0,0,43,7,1595.0,1,10,338950.0,555610.0,-2.953323,54.891483,3,2,1,62.0,595.0,0.0,0,2,1,0,38,7,0,0,8,3
2,9,10,0,0,0,0,26,6,1396.0,1,12,640487.0,310394.0,1.552859,52.637956,36,2,1,401.0,875.0,0.0,1,2,1,0,26,6,0,0,9,7
1,19,13,0,0,6,0,21,5,2461.0,2,13,305549.0,114808.0,-3.3452300000000004,50.924969,50,1,1,586.0,5.0,0.0,1,1,1,0,21,5,0,0,19,10
1,9,18,0,0,0,0,54,8,1995.0,1,5,464545.0,304154.0,-1.047781,52.631312,33,1,1,363.0,47.0,3303.0,0,1,1,0,15,3,4,3,0,8
2,9,18,0,0,0,0,55,8,1399.0,2,3,434520.0,282120.0,-1.493656,52.43597,20,2,1,302.0,444.0,4113.0,0,1,1,0,21,5,0,0,3,6
1,9,18,0,0,0,0,26,6,998.0,1,12,443244.0,298661.0,-1.363194,52.58404399999999,33,2,4,361.0,6245.0,6.0,1,1,1,0,26,6,0,0,9,5
1,9,18,0,0,7,0,56,9,1229.0,1,10,523130.0,215164.0,-0.214907,51.821542,41,3,3,438.0,1.0,1.0,1,2,2,0,37,7,0,0,9,6
3,9,4,0,0,0,0,46,8,1360.0,1,15,199157.0,53034.0,-4.824051,50.342896,50,3,3,596.0,3058.0,0.0,0,2,2,1,18,4,0,0,9,4
1,9,4,9,10,10,0,47,8,1997.0,1,5,407250.0,295720.0,-1.89449,52.55926899999999,20,1,1,300.0,0.0,0.0,0,1,1,1,9,2,6,9,0,3
1,9,18,0,0,0,0,40,7,1299.0,1,11,354559.0,177186.0,-2.655907,51.491782,52,2,1,601.0,4057.0,0.0,0,1,1,1,40,7,0,0,9,3
1,9,16,0,0,10,0,19,4,1242.0,1,1,465666.0,196182.0,-1.052053,51.660594,43,1,1,484.0,480.0,0.0,1,1,1,1,19,4,0,0,9,8
1,9,18,0,0,0,0,21,5,1242.0,1,2,497868.0,427736.0,-0.517777,53.736836,16,3,1,231.0,0.0,0.0,1,1,1,1,21,5,0,0,9,9
2,9,9,0,0,0,0,34,6,1995.0,2,5,466393.0,100043.0,-1.0593290000000002,50.796157,44,3,2,498.0,288.0,0.0,0,3,2,1,13,3,0,0,8,5
2,9,3,0,0,0,0,44,7,1598.0,1,12,412240.0,284500.0,-1.821293,52.458315,20,2,3,300.0,4040.0,0.0,0,2,1,1,44,7,0,0,9,2
2,9,18,0,0,0,0,20,4,1124.0,1,9,402192.0,279447.0,-1.9692,52.413019,20,2,2,300.0,0.0,0.0,0,2,1,1,20,4,0,0,9,3
3,9,18,0,0,0,0,20,4,1242.0,1,9,500853.0,203419.0,-0.541406,51.720437,41,4,3,431.0,4505.0,0.0,1,3,1,1,20,4,0,0,9,5
5,9,4,0,0,0,0,39,7,2184.0,2,6,424139.0,511387.0,-1.628809,54.497241,12,6,1,184.0,1.0,0.0,1,6,1,0,12,3,0,0,9,8
1,9,18,0,0,0,0,42,7,1997.0,2,2,293211.0,94066.0,-3.5146660000000005,50.736358,50,1,1,581.0,0.0,0.0,0,1,1,0,9,2,1,3,0,4
1,9,18,0,0,0,0,55,8,1364.0,1,9,458052.0,222516.0,-1.157721,51.898175,43,3,1,481.0,129.0,0.0,0,1,1,0,15,3,0,0,9,4
1,2,18,0,0,0,0,17,4,49.0,1,3,319180.0,469570.0,-3.237877,54.115624,3,2,1,61.0,590.0,0.0,0,1,1,0,17,4,0,0,2,5
1,9,9,0,0,0,0,44,7,2499.0,2,12,523290.0,189360.0,-0.221703,51.589612,1,2,3,30.0,504.0,504.0,0,1,1,1,44,7,0,0,9,1
2,9,18,0,0,0,0,29,6,1560.0,2,7,433636.0,293236.0,-1.50554,52.535954,23,2,2,291.0,4114.0,0.0,0,2,2,0,29,6,0,0,9,10
1,9,16,0,0,0,0,94,11,1124.0,1,11,395121.0,231823.0,-2.072454,51.984842,53,2,1,625.0,435.0,4079.0,1,1,1,1,94,11,0,0,9,7
6,9,3,0,0,0,0,50,8,1598.0,2,1,440539.0,172383.0,-1.418028,51.44898900000001,43,6,6,471.0,4.0,0.0,1,5,6,1,31,6,0,0,9,4
2,9,3,0,0,0,0,44,7,1398.0,2,11,432380.0,278960.0,-1.5254379999999998,52.407693,20,2,1,302.0,4101.0,0.0,0,2,1,1,44,7,0,0,9,8
2,9,18,0,0,0,0,45,7,1560.0,2,2,519728.0,225951.0,-0.260506,51.919221,41,2,2,433.0,656.0,94.0,1,1,2,0,28,6,0,0,9,2
1,9,2,0,0,0,0,62,9,1896.0,2,7,528720.0,180840.0,-0.146479,51.511832,1,2,1,1.0,0.0,0.0,0,2,1,0,62,9,0,0,1,3
1,9,18,0,0,0,0,32,6,1995.0,2,4,450811.0,414073.0,-1.233301,53.620741,13,6,2,206.0,1.0,0.0,1,6,2,0,10,2,0,0,9,3
2,9,18,0,0,0,0,40,7,1587.0,1,15,361660.0,175130.0,-2.553409,51.473824,52,2,1,601.0,432.0,0.0,0,1,1,1,21,5,0,0,9,1
3,9,18,0,0,0,0,40,7,1999.0,1,12,541670.0,174730.0,0.037566,51.453834,1,3,2,6.0,205.0,0.0,0,2,1,0,38,7,0,0,9,2
1,9,2,0,0,0,0,46,8,1229.0,1,5,409322.0,425195.0,-1.860205,53.72307900000001,13,2,1,202.0,0.0,0.0,0,2,1,0,74,10,10,9,0,3
1,9,18,0,10,4,0,31,6,1999.0,1,12,352600.0,422950.0,-2.71944,53.70081999999999,4,1,4,83.0,0.0,0.0,0,1,3,0,39,7,0,0,9,1
3,20,18,0,0,0,0,61,9,6871.0,2,7,437869.0,276615.0,-1.445018,52.386261,23,3,3,292.0,46.0,0.0,1,2,2,0,53,8,0,0,21,7
2,9,3,0,0,0,0,39,7,1248.0,2,3,505445.0,205834.0,-0.474224,51.741299,41,3,3,431.0,414.0,0.0,1,2,2,0,6,2,0,0,9,7
2,9,18,0,0,0,0,39,7,1061.0,1,11,236309.0,69266.0,-4.309494,50.50026,50,2,1,596.0,388.0,0.0,1,2,1,0,39,7,0,0,9,8
3,9,3,0,0,0,0,57,9,1598.0,2,1,377630.0,395520.0,-2.338349,53.45595400000001,6,3,3,112.0,60.0,60.0,0,1,1,0,77,11,0,0,9,8
1,19,18,0,0,4,0,44,7,2461.0,2,4,472564.0,385698.0,-0.911041,53.36318299999999,31,1,2,341.0,1403.0,0.0,1,1,1,0,4,1,0,0,19,6
1,9,16,0,0,0,0,25,5,1896.0,2,7,396571.0,167801.0,-2.0506900000000003,51.409221,54,1,1,635.0,342.0,0.0,1,1,1,0,26,6,5,1,0,5
1,9,18,0,0,0,0,48,8,998.0,1,7,540120.0,173570.0,0.014814,51.443795,1,2,1,7.0,2212.0,0.0,0,1,1,0,50,8,0,0,9,3
1,9,18,0,0,0,0,26,6,2401.0,2,11,442688.0,302322.0,-1.370928,52.616998,33,4,3,361.0,447.0,6525.0,1,1,1,0,26,6,0,0,9,8
2,9,4,0,0,0,0,21,5,1242.0,1,3,458138.0,166649.0,-1.165739,51.395907,43,2,2,471.0,4.0,0.0,1,1,1,1,27,6,0,0,9,10
1,2,18,0,0,0,0,22,5,124.0,1,12,422998.0,422569.0,-1.653145,53.69905600000001,13,2,1,203.0,0.0,0.0,0,1,1,0,22,5,0,0,2,1
3,9,10,0,0,0,0,32,6,1461.0,2,3,369591.0,356211.0,-2.455633,53.102222,7,3,1,129.0,538.0,0.0,0,2,1,1,24,5,0,0,9,2
3,9,18,0,0,0,0,49,8,973.0,1,14,425863.0,428018.0,-1.609299,53.747898,13,4,2,204.0,0.0,0.0,0,3,2,1,49,8,0,0,9,4
2,9,18,0,0,0,0,49,8,1149.0,1,10,514341.0,205111.0,-0.345675,51.733059,41,2,2,434.0,414.0,0.0,1,1,2,1,22,5,0,0,9,9
1,9,17,0,0,10,0,19,4,1229.0,1,2,370630.0,433600.0,-2.4473700000000003,53.79786899999999,4,1,2,80.0,0.0,0.0,1,1,1,0,19,4,0,0,9,9
1,9,16,0,0,10,0,39,7,998.0,1,13,517118.0,206628.0,-0.304971,51.74612,41,1,1,434.0,97.0,0.0,0,1,1,1,39,7,0,0,9,4
1,9,16,0,0,0,1,20,4,2497.0,1,13,406336.0,440559.0,-1.905147,53.861214,13,2,3,200.0,0.0,0.0,0,2,3,0,33,6,0,0,8,1
1,9,18,0,4,0,0,29,6,1995.0,1,9,399110.0,300350.0,-2.014574,52.600938,20,5,3,307.0,0.0,0.0,0,1,3,1,24,5,9,5,0,7
2,9,9,0,0,0,0,29,6,1999.0,1,9,450120.0,399599.0,-1.246062,53.49072099999999,14,2,2,211.0,0.0,0.0,0,2,1,1,2,1,0,0,9,1
3,9,10,0,0,0,0,24,5,1598.0,1,6,337100.0,442060.0,-2.958092,53.870916,4,3,3,85.0,588.0,588.0,1,2,1,0,21,5,0,0,9,8
1,2,18,0,10,0,0,18,4,124.0,1,5,532220.0,183740.0,-0.094985,51.537086,1,1,1,3.0,0.0,0.0,0,1,1,0,18,4,0,0,2,1
2,9,18,0,0,2,0,17,4,1242.0,1,9,422349.0,529207.0,-1.655097,54.657464,11,3,1,169.0,688.0,0.0,0,2,1,1,17,4,0,0,9,2
2,9,2,0,0,0,0,23,5,998.0,1,17,441890.0,375430.0,-1.373292,53.274207,30,2,1,322.0,0.0,0.0,0,2,1,1,23,5,0,0,9,7
2,9,18,0,0,0,0,50,8,1995.0,2,1,370490.0,267840.0,-2.434244,52.307875,22,2,2,273.0,443.0,0.0,1,2,2,1,9,2,0,0,9,5
2,9,5,0,0,0,0,24,5,998.0,1,13,411020.0,285120.0,-1.839227,52.463914,20,3,2,300.0,45.0,45.0,0,2,1,1,3,1,0,0,9,1
1,9,18,0,0,0,0,34,6,2993.0,2,3,354560.0,431580.0,-2.691027,53.77855600000001,4,2,1,79.0,0.0,0.0,0,2,1,1,29,6,0,0,9,1
2,9,17,0,0,0,0,27,6,2495.0,2,19,364756.0,121501.0,-2.503541,50.99182,55,2,1,645.0,3145.0,0.0,1,1,1,1,19,4,0,0,9,7
1,19,7,0,0,0,0,43,7,2198.0,2,3,524580.0,197160.0,-0.200321,51.659426,1,2,1,30.0,1000.0,0.0,0,2,1,0,70,10,0,0,1,9
1,3,7,0,0,0,0,17,4,125.0,1,1,494366.0,370097.0,-0.588148,53.219556,32,1,1,352.0,1378.0,0.0,0,1,1,0,17,4,0,0,3,1
4,9,18,0,0,0,0,63,9,1329.0,1,2,490569.0,410923.0,-0.6332909999999999,53.587079,16,4,3,232.0,1029.0,0.0,0,3,3,0,66,10,0,0,9,5
1,9,9,0,0,0,0,69,10,1560.0,2,7,402890.0,286150.0,-1.958882,52.473276,20,2,1,300.0,456.0,4182.0,0,2,1,0,19,4,0,0,3,1
2,9,9,0,0,0,0,44,7,1461.0,2,5,532940.0,178440.0,-0.086607,51.489289,1,2,1,8.0,0.0,0.0,0,1,1,0,49,8,0,0,1,5
3,9,18,0,0,0,0,63,9,2172.0,2,14,389554.0,347278.0,-2.157181,53.022692000000006,21,3,1,257.0,52.0,0.0,0,2,1,1,48,8,0,0,9,5
3,9,3,0,0,0,0,28,6,1910.0,2,9,291265.0,64139.0,-3.533461,50.466964,50,4,2,587.0,0.0,0.0,0,3,2,1,28,6,0,0,9,10
3,9,4,0,0,0,0,32,6,1590.0,1,10,412642.0,187312.0,-1.818935,51.584526,54,3,4,633.0,4587.0,16.0,0,3,3,1,32,6,0,0,9,10
3,9,18,0,0,0,0,44,7,1199.0,1,1,571113.0,213654.0,0.47993,51.79536,42,3,9,454.0,1008.0,0.0,1,2,7,1,55,8,0,0,9,8
2,19,10,0,0,0,0,30,6,1560.0,2,1,508940.0,417265.0,-0.353669,53.640568,16,3,2,232.0,1077.0,0.0,1,2,2,0,30,6,0,0,19,6
3,9,17,0,0,0,0,62,9,1596.0,1,10,346080.0,454340.0,-2.8237080000000003,53.982287,4,3,2,76.0,588.0,0.0,1,3,2,0,62,9,0,0,9,6
2,5,18,0,0,0,0,59,9,1050.0,1,5,345570.0,417420.0,-2.82494,53.650434,4,2,1,84.0,59.0,0.0,1,2,1,0,59,9,0,0,5,6
2,5,18,0,0,0,0,49,8,997.0,1,30,594738.0,225060.0,0.8285129999999999,51.890067,42,2,1,455.0,12.0,1124.0,1,2,1,0,49,8,0,0,5,1
3,9,18,0,0,0,0,36,7,1596.0,1,13,478489.0,428516.0,-0.811291,53.74711800000001,16,7,10,231.0,62.0,0.0,1,4,1,0,29,6,0,0,19,2
1,9,17,0,0,9,0,26,6,1598.0,1,12,480931.0,335312.0,-0.7980430000000001,52.909154,33,1,3,365.0,8304.0,0.0,1,1,3,1,21,5,0,0,9,2
2,9,18,0,0,0,0,39,7,1686.0,2,10,415409.0,524945.0,-1.762892,54.619421,11,2,3,169.0,0.0,0.0,1,2,2,1,54,8,0,0,9,2
1,9,7,0,0,0,0,19,4,1598.0,2,4,331470.0,433870.0,-3.041871,53.796604,4,2,1,71.0,5099.0,0.0,0,2,1,0,36,7,0,0,9,1
3,9,9,0,0,0,0,35,6,1999.0,1,1,435313.0,405819.0,-1.468521,53.547825,14,3,3,210.0,635.0,0.0,0,2,2,0,36,7,0,0,9,3
2,19,7,0,0,0,0,33,6,2953.0,2,9,318457.0,102878.0,-3.158953,50.81968300000001,50,2,2,580.0,30.0,0.0,1,1,1,1,50,8,0,0,9,10
1,9,18,0,0,6,0,28,6,2401.0,2,12,432509.0,568514.0,-1.493215,55.010128,10,2,1,148.0,1058.0,1058.0,0,1,1,1,28,6,0,0,9,9
1,2,18,0,0,0,0,17,4,50.0,1,9,402184.0,308415.0,-1.969137,52.673437,21,2,1,250.0,369.0,43.0,1,1,1,0,17,4,0,0,2,1
1,5,18,0,0,0,0,44,7,849.0,1,3,413637.0,104789.0,-1.807686,50.842468,55,1,1,647.0,31.0,3081.0,1,1,1,1,44,7,0,0,5,10
2,9,3,0,0,0,0,32,6,1991.0,2,9,402980.0,276110.0,-1.957643,52.383015,22,2,1,270.0,441.0,0.0,1,1,1,0,24,5,0,0,5,5
1,9,7,0,0,0,0,29,6,1339.0,1,13,529947.0,206111.0,-0.119441,51.738648,41,2,2,438.0,54.0,56.0,1,1,1,0,29,6,0,0,9,3
2,9,18,0,0,0,0,26,6,1364.0,1,6,390290.0,280020.0,-2.144197,52.418086,22,2,5,270.0,456.0,4187.0,0,2,2,1,26,6,0,0,9,5
1,9,18,0,0,0,0,88,11,1124.0,1,17,518837.0,451317.0,-0.19093,53.944324,16,2,4,231.0,1242.0,0.0,1,2,4,1,66,10,0,0,9,1
2,8,18,0,0,0,0,38,7,1986.0,2,5,392850.0,404390.0,-2.1093490000000004,53.53611,6,2,2,104.0,0.0,0.0,0,2,1,0,38,7,0,0,8,1
1,5,18,0,0,0,0,43,7,998.0,1,12,527152.0,410375.0,-0.081164,53.574571,16,1,1,233.0,180.0,0.0,0,1,1,0,43,7,0,0,5,6
1,4,18,0,0,0,0,21,5,398.0,1,11,146821.0,30729.0,-5.54336,50.122512,50,2,1,596.0,0.0,0.0,0,1,1,0,21,5,0,0,4,3
2,9,18,0,0,0,0,55,8,998.0,1,17,296890.0,91973.0,-3.461963,50.718208,50,2,2,580.0,5.0,0.0,0,2,1,1,55,8,0,0,9,9
2,9,3,0,0,0,0,38,7,998.0,1,13,415328.0,432586.0,-1.768822,53.78936899999999,13,2,2,200.0,0.0,0.0,0,2,1,1,38,7,0,0,9,1
2,9,18,0,0,0,0,62,9,1299.0,1,18,466922.0,173418.0,-1.038223,51.455796,43,2,1,472.0,7201.0,0.0,0,1,1,0,14,3,0,0,1,9
1,9,18,0,0,9,0,80,11,1339.0,1,10,447934.0,123591.0,-1.318132,51.009712,44,3,2,502.0,3335.0,3334.0,1,3,2,0,44,7,0,0,1,10
1,9,18,0,0,0,0,84,11,1360.0,1,12,489687.0,172558.0,-0.7108760000000001,51.444921,43,2,1,470.0,330.0,3022.0,0,1,1,1,84,11,0,0,9,3
1,9,18,0,0,0,0,22,5,1390.0,1,23,522536.0,310490.0,-0.188967,52.678263,32,1,2,354.0,1166.0,0.0,1,1,2,1,17,4,0,0,9,5
1,9,18,0,0,0,0,78,11,1242.0,1,3,493942.0,270101.0,-0.623142,52.32098,34,2,1,382.0,571.0,3102.0,1,1,1,1,78,11,0,0,9,3
1,19,1,0,0,0,0,31,6,2143.0,2,3,529890.0,180990.0,-0.129574,51.512913,1,2,1,1.0,401.0,0.0,0,2,1,0,41,7,0,0,5,5
2,9,16,0,0,0,0,55,8,1598.0,1,7,432686.0,209430.0,-1.527586,51.782584,43,2,2,485.0,185.0,0.0,1,1,1,0,55,8,0,0,9,9
1,9,12,0,0,0,0,27,6,1149.0,1,15,444102.0,497208.0,-1.322707,54.368485,12,2,4,181.0,19.0,684.0,1,1,4,1,27,6,0,0,9,1
3,9,18,0,0,0,0,59,9,2148.0,2,11,488816.0,180739.0,-0.7213510000000001,51.518599,43,3,2,474.0,308.0,0.0,0,2,2,1,36,7,0,0,9,10
1,11,5,0,0,0,0,56,9,4250.0,2,9,488822.0,362852.0,-0.6731659999999999,53.155403,32,2,1,353.0,46.0,46.0,1,2,1,0,48,8,0,0,4,10
2,9,18,0,0,0,0,41,7,2488.0,2,9,347880.0,458350.0,-2.796951,54.018509,4,4,5,76.0,6.0,0.0,1,2,2,0,41,7,0,0,9,4
1,9,18,0,0,0,0,49,8,1596.0,1,6,475331.0,261689.0,-0.898011,52.248234,34,2,1,384.0,508.0,153.0,0,2,1,0,41,7,0,0,5,3
2,9,1,0,0,0,0,41,7,1388.0,1,11,588344.0,242789.0,0.7454310000000001,52.051476,37,2,2,410.0,0.0,0.0,0,1,1,1,42,7,0,0,9,9
2,9,2,0,0,0,0,26,6,1984.0,1,6,428867.0,572282.0,-1.549781,55.044211,10,2,2,148.0,19.0,19.0,1,1,1,1,45,7,0,0,9,8
2,9,18,0,0,0,0,33,6,1229.0,1,2,414580.0,295770.0,-1.786366,52.559573,20,2,1,300.0,0.0,0.0,0,1,1,0,34,6,0,0,9,6
2,9,7,0,0,0,0,28,6,1497.0,1,13,332706.0,160936.0,-2.967539,51.343507,52,2,2,605.0,3440.0,0.0,0,1,2,0,18,4,0,0,9,7
2,9,5,0,0,0,0,86,11,1389.0,1,10,406494.0,90863.0,-1.909377,50.71736,55,2,2,643.0,3065.0,0.0,0,1,1,1,79,11,0,0,9,4
2,9,18,0,0,0,0,29,6,1395.0,1,1,531350.0,167570.0,-0.113524,51.391975,1,2,2,20.0,235.0,0.0,0,1,1,0,37,7,0,0,9,3
1,9,5,0,0,0,0,26,6,1390.0,1,9,537354.0,350470.0,0.046901,53.03388100000001,32,2,1,350.0,67.0,1184.0,1,1,1,1,26,6,0,0,9,7
2,9,2,0,0,0,0,48,8,1968.0,2,5,452058.0,342037.0,-1.226238,52.973167,31,3,2,346.0,6004.0,0.0,0,3,1,0,18,4,0,0,9,4
1,9,18,0,0,0,0,51,8,1598.0,1,2,532080.0,184060.0,-0.096882,51.539994,1,2,4,3.0,104.0,0.0,0,1,1,0,51,8,0,0,9,6
2,5,13,0,10,10,0,26,6,675.0,1,5,590513.0,277097.0,0.7963100000000001,52.358812,37,2,1,414.0,1088.0,0.0,1,2,1,0,26,6,0,0,5,6
2,9,3,0,0,0,0,40,7,998.0,1,1,298340.0,520650.0,-3.574011,54.570815,3,3,1,63.0,595.0,0.0,0,1,1,1,25,5,0,0,9,3
1,9,18,0,0,0,0,27,6,1896.0,2,7,545710.0,175390.0,0.095941,51.45874,1,2,4,18.0,0.0,0.0,0,2,2,0,20,4,0,0,9,9
1,9,18,0,0,0,0,70,10,1998.0,1,8,587453.0,214052.0,0.7168180000000001,51.793701,42,2,3,458.0,1022.0,0.0,1,2,2,0,58,9,0,0,9,6
1,9,9,0,4,0,0,18,4,1124.0,1,9,414330.0,296190.0,-1.790036,52.56335600000001,20,3,4,300.0,0.0,0.0,0,1,4,1,17,4,0,0,9,2
1,9,18,0,0,0,0,44,7,1686.0,2,2,402908.0,202046.0,-1.959307,51.717135,53,2,5,621.0,429.0,429.0,1,2,4,0,69,10,0,0,9,6
2,9,4,0,0,0,0,57,9,1242.0,1,3,456180.0,307277.0,-1.170828,52.660312,33,2,3,364.0,563.0,5327.0,1,2,3,1,57,9,0,0,9,1
1,9,18,0,0,0,0,23,5,1598.0,1,2,534130.0,186220.0,-0.066518,51.55892100000001,1,2,2,4.0,0.0,0.0,0,1,1,0,23,5,0,0,9,1
1,3,9,0,0,0,0,47,8,125.0,1,11,526620.0,175770.0,-0.178542,51.466743,1,3,2,10.0,3205.0,0.0,0,2,2,0,36,7,0,0,3,10
1,9,18,0,0,0,0,22,5,1995.0,2,5,388890.0,261960.0,-2.164178,52.255697,22,2,1,277.0,0.0,0.0,0,1,1,1,4,1,0,0,9,4
3,9,4,0,0,0,0,23,5,1124.0,1,12,454867.0,460027.0,-1.163807,54.03331899999999,12,3,3,181.0,19.0,0.0,1,2,3,1,4,1,0,0,9,8
2,11,18,0,0,0,0,23,5,6700.0,2,4,335584.0,390665.0,-2.97048,53.408849,5,2,10,91.0,0.0,0.0,0,2,4,0,30,6,0,0,11,1
1,9,5,0,0,0,0,46,8,1951.0,2,10,385825.0,157545.0,-2.204778,51.316834,54,2,2,635.0,0.0,361.0,0,2,1,1,61,9,0,0,9,10
1,9,18,0,0,11,0,18,4,1388.0,1,10,484417.0,274368.0,-0.761781,52.360878,34,2,1,383.0,6.0,96.0,1,2,1,0,62,9,0,0,9,7
2,11,18,0,0,0,0,41,7,6374.0,2,5,368320.0,427220.0,-2.481781,53.74039200000001,4,2,3,70.0,666.0,0.0,0,1,2,1,72,10,0,0,9,1
1,9,17,0,0,0,0,25,5,1596.0,1,12,455114.0,472762.0,-1.157722,54.147737,12,2,2,181.0,178.0,0.0,1,2,2,0,23,5,0,0,9,8
3,9,3,0,0,0,0,62,9,1560.0,2,8,436215.0,555544.0,-1.436901,54.893328,10,3,2,150.0,183.0,5192.0,0,3,2,0,62,9,0,0,9,8
1,9,4,0,0,0,0,39,7,1991.0,2,9,368110.0,424530.0,-2.484687,53.716202,4,2,2,70.0,65.0,0.0,0,2,2,1,23,5,0,0,9,2
1,9,13,0,0,0,0,19,4,1398.0,2,12,465031.0,405463.0,-1.020141,53.54179300000001,14,2,1,211.0,18.0,0.0,1,1,1,1,19,4,0,0,9,3
2,9,17,0,0,0,0,60,9,1997.0,2,11,467569.0,364929.0,-0.990494,53.177186,31,2,2,345.0,0.0,0.0,1,2,2,0,60,9,0,0,9,9
2,9,14,0,0,0,0,26,6,1360.0,1,13,471797.0,261639.0,-0.949776,52.248257,34,2,1,384.0,37.0,0.0,0,2,1,1,26,6,0,0,9,5
1,9,18,0,0,11,0,20,4,1587.0,1,13,444434.0,426414.0,-1.32794,53.732234,13,3,5,206.0,0.0,0.0,1,2,2,0,24,5,0,0,9,1
2,9,18,0,0,0,0,32,6,1796.0,1,9,451893.0,411639.0,-1.217349,53.598759,14,3,2,211.0,1.0,0.0,1,1,1,1,47,8,0,0,9,5
1,9,18,0,0,0,0,48,8,1461.0,2,13,432870.0,422152.0,-1.503671,53.694783,13,2,1,206.0,61.0,0.0,0,2,1,1,47,8,0,0,9,1
1,9,10,0,0,0,0,25,5,1242.0,1,10,337911.0,115381.0,-2.884952,50.934518,52,2,4,610.0,0.0,0.0,1,1,4,1,51,8,0,0,9,10
2,9,18,0,0,0,0,60,9,998.0,1,14,386250.0,395330.0,-2.208529,53.45454300000001,6,2,4,102.0,6010.0,0.0,0,2,4,0,27,6,0,0,9,4
1,9,18,0,0,0,0,43,7,1461.0,2,8,445689.0,421828.0,-1.309593,53.690909,13,1,1,206.0,645.0,0.0,0,1,1,1,36,7,5,1,0,1
3,9,3,0,0,0,0,32,6,1997.0,2,14,495779.0,269862.0,-0.596266,52.31851500000001,34,4,4,382.0,45.0,0.0,1,4,4,1,33,6,0,0,9,10
2,3,18,0,0,0,0,17,4,125.0,1,11,613360.0,245346.0,1.111318,52.065375,37,2,1,410.0,0.0,0.0,0,2,1,0,17,4,0,0,3,3
2,9,9,0,0,0,0,25,5,1598.0,1,2,534760.0,177570.0,-0.06074,51.48104,1,2,1,8.0,2.0,0.0,0,1,1,1,38,7,0,0,3,6
3,9,3,0,0,0,0,47,8,1598.0,1,9,544880.0,261840.0,0.120197,52.235695,35,3,2,395.0,14.0,0.0,1,2,1,1,47,8,0,0,9,9
2,9,18,0,10,5,0,21,5,1560.0,2,2,392580.0,294650.0,-2.110857,52.549645,20,2,2,309.0,0.0,0.0,0,1,1,0,44,7,0,0,9,2
1,9,9,0,0,0,0,58,9,1242.0,1,5,486048.0,166744.0,-0.764634,51.39322,43,2,2,470.0,7002.0,7002.0,0,2,2,1,70,10,0,0,9,9
3,9,3,0,0,0,0,17,4,1149.0,1,15,512901.0,431354.0,-0.288656,53.766307,16,5,2,228.0,165.0,0.0,0,3,1,1,17,4,0,0,9,10
1,9,9,0,0,0,0,21,5,1595.0,1,7,542860.0,188420.0,0.060224,51.576548,1,2,5,14.0,192.0,12.0,0,1,4,0,20,4,0,0,9,5
2,9,18,0,0,0,0,45,7,1896.0,2,8,510910.0,176660.0,-0.404326,51.478036,1,2,2,25.0,312.0,4.0,0,2,1,1,45,7,0,0,9,6
1,9,18,0,0,0,0,26,6,1120.0,2,1,524480.0,178090.0,-0.208516,51.488067,1,2,1,11.0,0.0,0.0,0,2,1,0,31,6,0,0,1,6
1,9,18,0,10,4,0,31,6,1997.0,2,14,491127.0,232677.0,-0.674458,51.985086,43,1,1,479.0,5.0,5.0,1,1,1,0,31,6,0,0,9,4
